0.000000000000000000e+00,4.400000000000000000e+01,3.645799999999999841e+01,4.489800000000000324e+01,4.418599999999999994e+01,4.451800000000000068e+01,4.451800000000000068e+01,4.195799999999999841e+01,3.899399999999999977e+01,4.054899999999999949e+01,4.183700000000000330e+01,3.938499999999999801e+01,3.867900000000000205e+01,4.058400000000000318e+01,3.987500000000000000e+01,4.515100000000000335e+01,4.080299999999999727e+01,4.548499999999999943e+01,4.158100000000000307e+01,3.930799999999999983e+01,4.393399999999999750e+01,3.899399999999999977e+01,3.787899999999999778e+01,3.867900000000000205e+01,4.285699999999999932e+01,3.899399999999999977e+01,4.054899999999999949e+01,4.183700000000000330e+01,4.054899999999999949e+01,4.054899999999999949e+01,4.067300000000000182e+01,4.024399999999999977e+01,4.130400000000000205e+01,4.043200000000000216e+01,4.024399999999999977e+01,4.054899999999999949e+01,4.043200000000000216e+01,4.024399999999999977e+01,4.054899999999999949e+01,4.054899999999999949e+01,3.993900000000000006e+01,4.043200000000000216e+01,4.043200000000000216e+01,4.012299999999999756e+01,4.043200000000000216e+01,4.024399999999999977e+01,4.024399999999999977e+01,4.043200000000000216e+01,4.043200000000000216e+01,4.012299999999999756e+01,4.130400000000000205e+01,3.993900000000000006e+01,4.012299999999999756e+01,4.043200000000000216e+01,4.012299999999999756e+01,4.012299999999999756e+01,4.012299999999999756e+01,4.012299999999999756e+01,3.950600000000000023e+01,3.950600000000000023e+01,4.024399999999999977e+01,3.950600000000000023e+01,3.981499999999999773e+01,4.024399999999999977e+01,4.054899999999999949e+01,3.993900000000000006e+01,4.024399999999999977e+01,3.993900000000000006e+01,3.993900000000000006e+01,4.054899999999999949e+01,4.054899999999999949e+01,4.150900000000000034e+01,4.174499999999999744e+01,4.024399999999999977e+01,3.981499999999999773e+01,4.130400000000000205e+01,4.396000000000000085e+01,4.518299999999999983e+01,4.418599999999999994e+01,6.752899999999999636e+01,4.425699999999999790e+01,4.314399999999999835e+01,4.533299999999999841e+01,4.633299999999999841e+01,4.503300000000000125e+01,3.397399999999999665e+01,4.391899999999999693e+01,4.715699999999999648e+01,4.635799999999999699e+01,4.006199999999999761e+01,4.130400000000000205e+01,3.899399999999999977e+01,4.006199999999999761e+01,3.899399999999999977e+01,4.006199999999999761e+01,4.025200000000000244e+01,3.827199999999999847e+01,3.932900000000000063e+01,4.006199999999999761e+01,3.827199999999999847e+01,3.932900000000000063e+01,3.827199999999999847e+01,3.931900000000000261e+01,4.006199999999999761e+01,3.899399999999999977e+01,4.006199999999999761e+01,3.899399999999999977e+01,4.352199999999999847e+01,4.248400000000000176e+01,3.333299999999999841e+01,4.125900000000000034e+01,4.160799999999999699e+01,4.195799999999999841e+01,4.160799999999999699e+01,3.720199999999999818e+01
4.400000000000000000e+01,0.000000000000000000e+00,3.678600000000000136e+01,8.939799999999999613e+01,9.097599999999999909e+01,8.975600000000000023e+01,8.985500000000000398e+01,5.172399999999999665e+01,5.951200000000000045e+01,6.882800000000000296e+01,5.909100000000000108e+01,6.445099999999999341e+01,6.057099999999999795e+01,5.902600000000000335e+01,6.334199999999999875e+01,7.282899999999999352e+01,5.674300000000000210e+01,7.019700000000000273e+01,6.185000000000000142e+01,6.182300000000000040e+01,7.327599999999999625e+01,5.912400000000000233e+01,6.363600000000000279e+01,5.815100000000000335e+01,6.485699999999999932e+01,5.951200000000000045e+01,6.882800000000000296e+01,5.909100000000000108e+01,6.857899999999999352e+01,6.832899999999999352e+01,6.857899999999999352e+01,6.832899999999999352e+01,6.832899999999999352e+01,6.857899999999999352e+01,6.807999999999999829e+01,6.807999999999999829e+01,6.832899999999999352e+01,6.782999999999999829e+01,6.882800000000000296e+01,6.857899999999999352e+01,6.774200000000000443e+01,6.832899999999999352e+01,6.832899999999999352e+01,6.832899999999999352e+01,6.832899999999999352e+01,6.758100000000000307e+01,6.758100000000000307e+01,6.807999999999999829e+01,6.807999999999999829e+01,6.807999999999999829e+01,6.857899999999999352e+01,6.832899999999999352e+01,6.782999999999999829e+01,6.807999999999999829e+01,6.758100000000000307e+01,6.733199999999999363e+01,6.733199999999999363e+01,6.708199999999999363e+01,6.683299999999999841e+01,6.658400000000000318e+01,6.857899999999999352e+01,6.658400000000000318e+01,6.683299999999999841e+01,6.749399999999999977e+01,6.857899999999999352e+01,6.749399999999999977e+01,6.807999999999999829e+01,6.708199999999999363e+01,6.749399999999999977e+01,6.857899999999999352e+01,6.857899999999999352e+01,6.882800000000000296e+01,6.857899999999999352e+01,6.882800000000000296e+01,6.650100000000000477e+01,6.882800000000000296e+01,7.673000000000000398e+01,6.748799999999999955e+01,7.306699999999999307e+01,4.112100000000000222e+01,6.730299999999999727e+01,6.620900000000000318e+01,6.285699999999999932e+01,7.890800000000000125e+01,6.740200000000000102e+01,3.224799999999999756e+01,5.923299999999999699e+01,7.617900000000000205e+01,7.887999999999999545e+01,6.296300000000000097e+01,6.433899999999999864e+01,6.172800000000000153e+01,6.345700000000000074e+01,6.321000000000000085e+01,6.493800000000000239e+01,6.109700000000000131e+01,6.222200000000000131e+01,6.395100000000000051e+01,6.148100000000000165e+01,6.370400000000000063e+01,6.543200000000000216e+01,6.419799999999999329e+01,6.558599999999999852e+01,6.592600000000000193e+01,6.567900000000000205e+01,6.740699999999999648e+01,6.123499999999999943e+01,6.152000000000000313e+01,5.917900000000000205e+01,3.689300000000000068e+01,5.000000000000000000e+01,5.024900000000000233e+01,5.074600000000000222e+01,5.110600000000000165e+01,4.925399999999999778e+01
3.645799999999999841e+01,3.678600000000000136e+01,0.000000000000000000e+00,3.649600000000000222e+01,3.745499999999999829e+01,3.709100000000000108e+01,3.672699999999999676e+01,3.541700000000000159e+01,3.588000000000000256e+01,3.693399999999999750e+01,3.500000000000000000e+01,3.516499999999999915e+01,3.189999999999999858e+01,3.345499999999999829e+01,3.512500000000000000e+01,3.723400000000000176e+01,3.237400000000000233e+01,3.777000000000000313e+01,3.443200000000000216e+01,3.404999999999999716e+01,3.598599999999999710e+01,3.421900000000000119e+01,3.491499999999999915e+01,3.252600000000000335e+01,3.467999999999999972e+01,3.588000000000000256e+01,3.693399999999999750e+01,3.476800000000000068e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.758899999999999864e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.758899999999999864e+01,3.723400000000000176e+01,3.758899999999999864e+01,3.687899999999999778e+01,3.687899999999999778e+01,3.758899999999999864e+01,3.758899999999999864e+01,3.758899999999999864e+01,3.758899999999999864e+01,3.758899999999999864e+01,3.758899999999999864e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.758899999999999864e+01,3.652499999999999858e+01,3.652499999999999858e+01,3.652499999999999858e+01,3.723400000000000176e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.687899999999999778e+01,3.687899999999999778e+01,3.723400000000000176e+01,3.687899999999999778e+01,3.687899999999999778e+01,3.652499999999999858e+01,3.687899999999999778e+01,3.700000000000000000e+01,3.571399999999999864e+01,3.718399999999999750e+01,4.014300000000000068e+01,3.434300000000000352e+01,3.514500000000000313e+01,3.548400000000000176e+01,3.884899999999999665e+01,3.714300000000000068e+01,3.624199999999999733e+01,3.777000000000000313e+01,3.627100000000000080e+01,3.660999999999999943e+01,3.630400000000000205e+01,3.541700000000000159e+01,3.720900000000000318e+01,3.729399999999999693e+01,3.754200000000000159e+01,3.762400000000000233e+01,3.461500000000000199e+01,3.621300000000000097e+01,3.630400000000000205e+01,3.597399999999999665e+01,3.654500000000000171e+01,3.629899999999999949e+01,3.727600000000000335e+01,3.642900000000000205e+01,3.736699999999999733e+01,3.763400000000000034e+01,3.772200000000000131e+01,3.584199999999999875e+01,3.427600000000000335e+01,3.620100000000000051e+01,2.600000000000000000e+01,3.535699999999999932e+01,3.535699999999999932e+01,3.571399999999999864e+01,3.571399999999999864e+01,3.597099999999999653e+01
4.489800000000000324e+01,8.939799999999999613e+01,3.649600000000000222e+01,0.000000000000000000e+00,9.368899999999999295e+01,9.344700000000000273e+01,9.418899999999999295e+01,5.452100000000000080e+01,5.751800000000000068e+01,6.790099999999999625e+01,5.843500000000000227e+01,6.416200000000000614e+01,6.000000000000000000e+01,5.862100000000000222e+01,6.132999999999999829e+01,7.282899999999999352e+01,5.501200000000000045e+01,6.968200000000000216e+01,6.057999999999999829e+01,6.045199999999999818e+01,7.385099999999999909e+01,5.804899999999999949e+01,5.851899999999999835e+01,5.693800000000000239e+01,6.467199999999999704e+01,5.751800000000000068e+01,6.790099999999999625e+01,5.843500000000000227e+01,6.765399999999999636e+01,6.740699999999999648e+01,6.740699999999999648e+01,6.740699999999999648e+01,6.740699999999999648e+01,6.740699999999999648e+01,6.715999999999999659e+01,6.715999999999999659e+01,6.715999999999999659e+01,6.691400000000000148e+01,6.740699999999999648e+01,6.765399999999999636e+01,6.691400000000000148e+01,6.715999999999999659e+01,6.715999999999999659e+01,6.715999999999999659e+01,6.715999999999999659e+01,6.666700000000000159e+01,6.666700000000000159e+01,6.691400000000000148e+01,6.691400000000000148e+01,6.691400000000000148e+01,6.765399999999999636e+01,6.691400000000000148e+01,6.666700000000000159e+01,6.691400000000000148e+01,6.642000000000000171e+01,6.617300000000000182e+01,6.617300000000000182e+01,6.592600000000000193e+01,6.567900000000000205e+01,6.543200000000000216e+01,6.765399999999999636e+01,6.543200000000000216e+01,6.567900000000000205e+01,6.666700000000000159e+01,6.765399999999999636e+01,6.666700000000000159e+01,6.715999999999999659e+01,6.617300000000000182e+01,6.666700000000000159e+01,6.765399999999999636e+01,6.765399999999999636e+01,6.790099999999999625e+01,6.765399999999999636e+01,6.765399999999999636e+01,6.493800000000000239e+01,6.790099999999999625e+01,7.704399999999999693e+01,6.617300000000000182e+01,7.067700000000000671e+01,4.359899999999999665e+01,6.722499999999999432e+01,6.009499999999999886e+01,6.210999999999999943e+01,7.592100000000000648e+01,6.682999999999999829e+01,3.231300000000000239e+01,5.979399999999999693e+01,7.512399999999999523e+01,7.627599999999999625e+01,6.140800000000000125e+01,6.345700000000000074e+01,5.946600000000000108e+01,6.140800000000000125e+01,6.140800000000000125e+01,6.335000000000000142e+01,5.950600000000000023e+01,5.995100000000000051e+01,6.189300000000000068e+01,5.946600000000000108e+01,6.189300000000000068e+01,6.383500000000000085e+01,6.189300000000000068e+01,6.395100000000000051e+01,6.383500000000000085e+01,6.383500000000000085e+01,6.577700000000000102e+01,5.946600000000000108e+01,5.975900000000000034e+01,5.776700000000000301e+01,3.660099999999999909e+01,5.835999999999999943e+01,5.867499999999999716e+01,5.930599999999999739e+01,5.647099999999999653e+01,4.729099999999999682e+01
4.418599999999999994e+01,9.097599999999999909e+01,3.745499999999999829e+01,9.368899999999999295e+01,0.000000000000000000e+00,9.781000000000000227e+01,9.853700000000000614e+01,5.540500000000000114e+01,5.728199999999999648e+01,6.865699999999999648e+01,6.192999999999999972e+01,6.502899999999999636e+01,6.103199999999999648e+01,5.924900000000000233e+01,6.675900000000000034e+01,7.507200000000000273e+01,5.840200000000000102e+01,7.127899999999999636e+01,6.173899999999999721e+01,6.101700000000000301e+01,7.427700000000000102e+01,6.145600000000000307e+01,6.348799999999999955e+01,5.738499999999999801e+01,6.460699999999999932e+01,5.728199999999999648e+01,7.085599999999999454e+01,6.192999999999999972e+01,7.058799999999999386e+01,7.032099999999999795e+01,7.032099999999999795e+01,7.032099999999999795e+01,7.032099999999999795e+01,7.032099999999999795e+01,7.005299999999999727e+01,7.005299999999999727e+01,7.005299999999999727e+01,6.978600000000000136e+01,7.085599999999999454e+01,7.058799999999999386e+01,6.766200000000000614e+01,6.790999999999999659e+01,6.790999999999999659e+01,6.790999999999999659e+01,6.790999999999999659e+01,6.741299999999999670e+01,6.741299999999999670e+01,6.766200000000000614e+01,6.766200000000000614e+01,6.766200000000000614e+01,6.840800000000000125e+01,6.815900000000000603e+01,6.741299999999999670e+01,6.766200000000000614e+01,6.716400000000000148e+01,6.691500000000000625e+01,6.691500000000000625e+01,6.666700000000000159e+01,6.641800000000000637e+01,6.616899999999999693e+01,6.840800000000000125e+01,6.616899999999999693e+01,6.641800000000000637e+01,6.741299999999999670e+01,6.840800000000000125e+01,6.741299999999999670e+01,6.790999999999999659e+01,6.691500000000000625e+01,6.741299999999999670e+01,6.840800000000000125e+01,6.840800000000000125e+01,6.865699999999999648e+01,6.840800000000000125e+01,6.840800000000000125e+01,6.616899999999999693e+01,6.865699999999999648e+01,7.735800000000000409e+01,6.633700000000000330e+01,7.121599999999999397e+01,4.099399999999999977e+01,6.730800000000000693e+01,6.057000000000000028e+01,6.210999999999999943e+01,7.692300000000000182e+01,6.814799999999999613e+01,3.435399999999999920e+01,5.923299999999999699e+01,7.536899999999999977e+01,7.614199999999999591e+01,6.195100000000000051e+01,6.417900000000000205e+01,6.048799999999999955e+01,6.243900000000000006e+01,6.195100000000000051e+01,6.390200000000000102e+01,6.069700000000000273e+01,6.097599999999999909e+01,6.292699999999999960e+01,6.048799999999999955e+01,6.243900000000000006e+01,6.623000000000000398e+01,6.465999999999999659e+01,6.711199999999999477e+01,6.675400000000000489e+01,6.623000000000000398e+01,6.832500000000000284e+01,6.151800000000000068e+01,6.205100000000000193e+01,6.206000000000000227e+01,3.753999999999999915e+01,5.930599999999999739e+01,5.962100000000000222e+01,6.025200000000000244e+01,5.956099999999999994e+01,5.107500000000000284e+01
4.451800000000000068e+01,8.975600000000000023e+01,3.709100000000000108e+01,9.344700000000000273e+01,9.781000000000000227e+01,0.000000000000000000e+00,9.829300000000000637e+01,5.459499999999999886e+01,5.631099999999999994e+01,6.815900000000000603e+01,6.112599999999999767e+01,6.445099999999999341e+01,6.017199999999999704e+01,5.838199999999999790e+01,6.565099999999999625e+01,7.449299999999999500e+01,5.757600000000000051e+01,7.075700000000000500e+01,6.086999999999999744e+01,5.988700000000000045e+01,7.369899999999999807e+01,6.037700000000000244e+01,6.294299999999999784e+01,5.665899999999999892e+01,6.376400000000000290e+01,5.631099999999999994e+01,7.032099999999999795e+01,6.112599999999999767e+01,7.005299999999999727e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.925100000000000477e+01,6.978600000000000136e+01,7.005299999999999727e+01,6.925100000000000477e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.898399999999999466e+01,6.898399999999999466e+01,6.925100000000000477e+01,6.925100000000000477e+01,6.925100000000000477e+01,6.790999999999999659e+01,6.716400000000000148e+01,6.691500000000000625e+01,6.716400000000000148e+01,6.666700000000000159e+01,6.641800000000000637e+01,6.641800000000000637e+01,6.616899999999999693e+01,6.592000000000000171e+01,6.567199999999999704e+01,6.790999999999999659e+01,6.567199999999999704e+01,6.592000000000000171e+01,6.691500000000000625e+01,6.790999999999999659e+01,6.691500000000000625e+01,6.741299999999999670e+01,6.641800000000000637e+01,6.691500000000000625e+01,6.790999999999999659e+01,6.790999999999999659e+01,6.815900000000000603e+01,6.790999999999999659e+01,6.790999999999999659e+01,6.517400000000000659e+01,6.815900000000000603e+01,7.735800000000000409e+01,6.633700000000000330e+01,7.071999999999999886e+01,4.339000000000000057e+01,6.682699999999999818e+01,6.057000000000000028e+01,6.210999999999999943e+01,7.642700000000000671e+01,6.715999999999999659e+01,3.299300000000000210e+01,5.923299999999999699e+01,7.487699999999999534e+01,7.588800000000000523e+01,6.146300000000000097e+01,6.368200000000000216e+01,5.951200000000000045e+01,6.146300000000000097e+01,6.146300000000000097e+01,6.341499999999999915e+01,5.970100000000000051e+01,6.000000000000000000e+01,6.195100000000000051e+01,5.951200000000000045e+01,6.195100000000000051e+01,6.570699999999999363e+01,6.361299999999999955e+01,6.604300000000000637e+01,6.570699999999999363e+01,6.570699999999999363e+01,6.780100000000000193e+01,6.099499999999999744e+01,6.128199999999999648e+01,6.151800000000000068e+01,3.657000000000000028e+01,5.835999999999999943e+01,5.867499999999999716e+01,5.930599999999999739e+01,5.862100000000000222e+01,5.000000000000000000e+01
4.451800000000000068e+01,8.985500000000000398e+01,3.672699999999999676e+01,9.418899999999999295e+01,9.853700000000000614e+01,9.829300000000000637e+01,0.000000000000000000e+00,5.486500000000000199e+01,5.669100000000000250e+01,6.840800000000000125e+01,6.139399999999999835e+01,6.473999999999999488e+01,6.045799999999999841e+01,5.867099999999999937e+01,6.592799999999999727e+01,7.295799999999999841e+01,5.785099999999999909e+01,7.101800000000000068e+01,6.115899999999999892e+01,6.034000000000000341e+01,7.398799999999999955e+01,6.064699999999999847e+01,6.321500000000000341e+01,5.703900000000000148e+01,6.485699999999999932e+01,5.669100000000000250e+01,7.058799999999999386e+01,6.139399999999999835e+01,7.032099999999999795e+01,7.005299999999999727e+01,7.005299999999999727e+01,7.005299999999999727e+01,7.005299999999999727e+01,7.005299999999999727e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.951900000000000546e+01,7.005299999999999727e+01,7.032099999999999795e+01,6.951900000000000546e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.978600000000000136e+01,6.925100000000000477e+01,6.925100000000000477e+01,6.951900000000000546e+01,6.951900000000000546e+01,6.951900000000000546e+01,7.032099999999999795e+01,6.951900000000000546e+01,6.925100000000000477e+01,6.951900000000000546e+01,6.898399999999999466e+01,6.871699999999999875e+01,6.871699999999999875e+01,6.844899999999999807e+01,6.818200000000000216e+01,6.791400000000000148e+01,6.815900000000000603e+01,6.592000000000000171e+01,6.616899999999999693e+01,6.716400000000000148e+01,6.815900000000000603e+01,6.716400000000000148e+01,6.766200000000000614e+01,6.666700000000000159e+01,6.716400000000000148e+01,6.815900000000000603e+01,6.815900000000000603e+01,6.840800000000000125e+01,6.815900000000000603e+01,6.815900000000000603e+01,6.542300000000000182e+01,6.840800000000000125e+01,7.767300000000000182e+01,6.683199999999999363e+01,7.096800000000000352e+01,4.068299999999999983e+01,6.706699999999999307e+01,6.104500000000000171e+01,6.259000000000000341e+01,7.692300000000000182e+01,6.765399999999999636e+01,3.333299999999999841e+01,5.958200000000000074e+01,7.536899999999999977e+01,7.639600000000000080e+01,6.185799999999999699e+01,6.392999999999999972e+01,5.990200000000000102e+01,6.185799999999999699e+01,6.185799999999999699e+01,6.381400000000000006e+01,5.995000000000000284e+01,6.039099999999999824e+01,6.234700000000000131e+01,5.990200000000000102e+01,6.234700000000000131e+01,6.614199999999999591e+01,6.404200000000000159e+01,6.631000000000000227e+01,6.614199999999999591e+01,6.614199999999999591e+01,6.824099999999999966e+01,6.141700000000000159e+01,6.205100000000000193e+01,6.206000000000000227e+01,3.657000000000000028e+01,5.867499999999999716e+01,5.899099999999999966e+01,5.962100000000000222e+01,5.893399999999999750e+01,5.026899999999999835e+01
4.195799999999999841e+01,5.172399999999999665e+01,3.541700000000000159e+01,5.452100000000000080e+01,5.540500000000000114e+01,5.459499999999999886e+01,5.486500000000000199e+01,0.000000000000000000e+00,5.030299999999999727e+01,5.619299999999999784e+01,5.058800000000000097e+01,4.852900000000000347e+01,5.063700000000000045e+01,5.000000000000000000e+01,5.308599999999999852e+01,5.757600000000000051e+01,5.063700000000000045e+01,5.075000000000000000e+01,5.143800000000000239e+01,5.191100000000000136e+01,5.891700000000000159e+01,5.220100000000000051e+01,4.854699999999999704e+01,5.095499999999999829e+01,5.404500000000000171e+01,5.030299999999999727e+01,5.619299999999999784e+01,5.058800000000000097e+01,5.700600000000000023e+01,5.668800000000000239e+01,5.700600000000000023e+01,5.668800000000000239e+01,5.668800000000000239e+01,5.700600000000000023e+01,5.636899999999999977e+01,5.636899999999999977e+01,5.668800000000000239e+01,5.605100000000000193e+01,5.668800000000000239e+01,5.700600000000000023e+01,5.636899999999999977e+01,5.668800000000000239e+01,5.668800000000000239e+01,5.668800000000000239e+01,5.668800000000000239e+01,5.573199999999999932e+01,5.573199999999999932e+01,5.636899999999999977e+01,5.636899999999999977e+01,5.636899999999999977e+01,5.700600000000000023e+01,5.636899999999999977e+01,5.605100000000000193e+01,5.636899999999999977e+01,5.573199999999999932e+01,5.541400000000000148e+01,5.541400000000000148e+01,5.509599999999999653e+01,5.509599999999999653e+01,5.477700000000000102e+01,5.700600000000000023e+01,5.477700000000000102e+01,5.477700000000000102e+01,5.605100000000000193e+01,5.700600000000000023e+01,5.605100000000000193e+01,5.636899999999999977e+01,5.509599999999999653e+01,5.605100000000000193e+01,5.700600000000000023e+01,5.700600000000000023e+01,5.732500000000000284e+01,5.732500000000000284e+01,5.700600000000000023e+01,5.414000000000000057e+01,5.732500000000000284e+01,5.714300000000000068e+01,5.949399999999999977e+01,5.343900000000000006e+01,4.254500000000000171e+01,4.986899999999999977e+01,5.180100000000000193e+01,5.197899999999999920e+01,5.714300000000000068e+01,6.000000000000000000e+01,3.265999999999999659e+01,5.492399999999999949e+01,5.578399999999999892e+01,5.575900000000000034e+01,5.272699999999999676e+01,5.377600000000000335e+01,5.181799999999999784e+01,5.303000000000000114e+01,5.333299999999999841e+01,5.454500000000000171e+01,5.105700000000000216e+01,5.060600000000000165e+01,5.181799999999999784e+01,5.121200000000000330e+01,5.212100000000000222e+01,5.333299999999999841e+01,5.242399999999999949e+01,5.347399999999999665e+01,5.363600000000000279e+01,5.393900000000000006e+01,5.515200000000000102e+01,5.151500000000000057e+01,5.208299999999999841e+01,5.025900000000000034e+01,3.457600000000000051e+01,9.162300000000000466e+01,9.188500000000000512e+01,9.136100000000000421e+01,9.188500000000000512e+01,7.639300000000000068e+01
3.899399999999999977e+01,5.951200000000000045e+01,3.588000000000000256e+01,5.751800000000000068e+01,5.728199999999999648e+01,5.631099999999999994e+01,5.669100000000000250e+01,5.030299999999999727e+01,0.000000000000000000e+00,7.456399999999999295e+01,7.690500000000000114e+01,7.692300000000000182e+01,8.148099999999999454e+01,8.121500000000000341e+01,8.433700000000000330e+01,7.756199999999999761e+01,8.209999999999999432e+01,7.616700000000000159e+01,7.700799999999999557e+01,9.447499999999999432e+01,7.765000000000000568e+01,9.445799999999999841e+01,7.529699999999999704e+01,8.284300000000000352e+01,7.823699999999999477e+01,1.000000000000000000e+02,7.456399999999999295e+01,7.690500000000000114e+01,7.487399999999999523e+01,7.537699999999999534e+01,7.537699999999999534e+01,7.537699999999999534e+01,7.537699999999999534e+01,7.562800000000000011e+01,7.562800000000000011e+01,7.562800000000000011e+01,7.562800000000000011e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.512600000000000477e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.587900000000000489e+01,7.613100000000000023e+01,7.613100000000000023e+01,7.613100000000000023e+01,7.525300000000000011e+01,7.638200000000000500e+01,7.638200000000000500e+01,7.613100000000000023e+01,7.663299999999999557e+01,7.663299999999999557e+01,7.663299999999999557e+01,7.663299999999999557e+01,7.713599999999999568e+01,7.713599999999999568e+01,7.512600000000000477e+01,7.738700000000000045e+01,7.663299999999999557e+01,7.613100000000000023e+01,7.512600000000000477e+01,7.613100000000000023e+01,7.537699999999999534e+01,7.613100000000000023e+01,7.613100000000000023e+01,7.512600000000000477e+01,7.487399999999999523e+01,7.512600000000000477e+01,7.512600000000000477e+01,7.512600000000000477e+01,7.864300000000000068e+01,7.487399999999999523e+01,6.077799999999999869e+01,5.476800000000000068e+01,5.825200000000000244e+01,4.145600000000000307e+01,5.460799999999999699e+01,5.840999999999999659e+01,5.495300000000000296e+01,5.928600000000000136e+01,5.629500000000000171e+01,3.106800000000000139e+01,5.209799999999999898e+01,5.952400000000000091e+01,5.957399999999999807e+01,8.722899999999999920e+01,8.179600000000000648e+01,9.060200000000000387e+01,8.650600000000000023e+01,8.819299999999999784e+01,8.409600000000000364e+01,8.852899999999999636e+01,8.987999999999999545e+01,8.578300000000000125e+01,8.963899999999999579e+01,8.746999999999999886e+01,8.337300000000000466e+01,8.674699999999999989e+01,8.129699999999999704e+01,8.265099999999999625e+01,8.433700000000000330e+01,8.024099999999999966e+01,9.132500000000000284e+01,5.566299999999999670e+01,5.267000000000000171e+01,3.116900000000000048e+01,5.092000000000000171e+01,5.092000000000000171e+01,5.122699999999999676e+01,5.091499999999999915e+01,4.362700000000000244e+01
4.054899999999999949e+01,6.882800000000000296e+01,3.693399999999999750e+01,6.790099999999999625e+01,6.865699999999999648e+01,6.815900000000000603e+01,6.840800000000000125e+01,5.619299999999999784e+01,7.456399999999999295e+01,0.000000000000000000e+00,7.201900000000000546e+01,7.430200000000000671e+01,7.285699999999999932e+01,6.966299999999999670e+01,7.512199999999999989e+01,9.131699999999999307e+01,7.073199999999999932e+01,9.344700000000000273e+01,7.170900000000000318e+01,7.303400000000000603e+01,9.162000000000000455e+01,7.268300000000000693e+01,7.129000000000000625e+01,7.363200000000000500e+01,7.479000000000000625e+01,7.456399999999999295e+01,1.000000000000000000e+02,7.201900000000000546e+01,9.974899999999999523e+01,9.949899999999999523e+01,9.949899999999999523e+01,9.949899999999999523e+01,9.949899999999999523e+01,9.924800000000000466e+01,9.924800000000000466e+01,9.924800000000000466e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.974899999999999523e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.899699999999999989e+01,9.874699999999999989e+01,9.874699999999999989e+01,9.874699999999999989e+01,9.874699999999999989e+01,9.874699999999999989e+01,9.974899999999999523e+01,9.849599999999999511e+01,9.849599999999999511e+01,9.874699999999999989e+01,9.824599999999999511e+01,9.799500000000000455e+01,9.799500000000000455e+01,9.774399999999999977e+01,9.749399999999999977e+01,9.724299999999999500e+01,9.974899999999999523e+01,9.724299999999999500e+01,9.749399999999999977e+01,9.874699999999999989e+01,9.974899999999999523e+01,9.874699999999999989e+01,9.924800000000000466e+01,9.824599999999999511e+01,9.874699999999999989e+01,9.974899999999999523e+01,9.974899999999999523e+01,9.974899999999999523e+01,9.974899999999999523e+01,9.974899999999999523e+01,9.624099999999999966e+01,1.000000000000000000e+02,7.023799999999999955e+01,6.259400000000000119e+01,6.625300000000000011e+01,4.551700000000000301e+01,6.437099999999999511e+01,5.885199999999999676e+01,6.210999999999999943e+01,6.961700000000000443e+01,6.509900000000000375e+01,3.355700000000000216e+01,5.593699999999999761e+01,6.971200000000000330e+01,6.937800000000000011e+01,8.781100000000000705e+01,9.297799999999999443e+01,8.432800000000000296e+01,8.855700000000000216e+01,8.681600000000000250e+01,9.104500000000000171e+01,8.644100000000000250e+01,8.507500000000000284e+01,8.930299999999999727e+01,8.532299999999999329e+01,8.756199999999999761e+01,9.179099999999999682e+01,8.830800000000000693e+01,9.346200000000000330e+01,9.253700000000000614e+01,9.079600000000000648e+01,9.502500000000000568e+01,8.358199999999999363e+01,5.939000000000000057e+01,5.827300000000000324e+01,3.464099999999999824e+01,5.172399999999999665e+01,5.198899999999999721e+01,5.252000000000000313e+01,5.744700000000000273e+01,4.817499999999999716e+01
