enz_0,0.4013506439169144,0.39515946130952384,0.4132300059701491,0.4074930988023954,0.3786108918918919,0.36619153614457817,0.3730677824773411,0.39809456969696977,0.3597367659574466,0.4005809024390241,0.3818648990825688,0.3829207239263804,0.3569134369230765,0.3898384475308642,0.4141553839009286,0.3964544968944099,0.3958751557632399,0.3532636625000001,0.3909212758620689,0.381767075471698,0.3913556940063093,0.3952916867088607,0.4016231936507938,0.4013726847133757,0.3756820638977636,0.39174261538461536,0.3994529581993571,0.3913625612903222,0.4086475113268609,0.3741422694805195,10436.6528189911,10169.53273809524,10454.17313432836,9876.541916167664,10442.750750750749,9967.385542168675,10369.108761329306,10416.324242424242,9493.744680851065,10140.408536585366,9823.59021406728,9748.9754601227,9856.387692307691,10059.246913580248,10373.034055727554,10477.037267080743,10273.015576323987,9684.459375,10203.426332288402,10214.842767295595,10065.794952681388,9976.45253164557,10047.48253968254,9625.955414012738,9482.70607028754,10460.483974358976,10744.077170418006,10073.667741935484,10682.168284789643,10058.34090909091
enz_1,0.3762804622871047,0.3684299707317073,0.3521621589242052,0.34704591421568626,0.3682620540540539,0.35385319458128073,0.3556026913580244,0.3693256460396039,0.3541687071960299,0.3695366840796021,0.3691108952618453,0.3712007974999998,0.360178879699248,0.3538248994974875,0.3767186826196472,0.371135318181818,0.3549499949367088,0.38060852284263935,0.3641476157760815,0.3824947295918366,0.3678765856777493,0.3958913589743588,0.3637752133676096,0.3567554226804126,0.34196246511627904,0.356404341968912,0.3839306909090906,0.3327772812500001,0.3726871044386424,0.35300937696335083,9873.554744525549,10401.71463414634,9769.963325183377,9636.882352941175,10168.120393120393,9767.322660098522,9435.565432098763,9791.472772277228,9193.29776674938,10125.883084577114,9787.351620947631,9906.81,9774.59649122807,9449.042713567838,10058.095717884129,9599.934343434345,9497.564556962025,10194.954314720811,9892.541984732823,9917.655612244898,9532.370843989771,10191.42564102564,10303.899742930593,9460.512886597939,9090.832041343669,9748.80829015544,10578.22077922078,9530.442708333334,10274.516971279374,9599.306282722513
enz_2,0.3795145750798723,0.3631357596153847,0.3570947234726688,0.3641536580645161,0.343258867313916,0.3235694058441558,0.3530958241042343,0.3677832352941176,0.3587166327868851,0.3750987269736841,0.3670032574257425,0.33331026158940424,0.3521715714285716,0.3753622533333332,0.3753291137123745,0.3612650536912753,0.3789771919191917,0.33404122635135136,0.3625694305084745,0.3552002210884354,0.3451760307167235,0.36626468493150666,0.3639162027491408,0.3575151206896553,0.3600888961937715,0.3741674305555557,0.3756745226480836,0.3896975804195802,0.3528010631578947,0.36440675352112667,9169.111821086262,9796.75,9757.163987138265,9401.793548387095,8956.087378640777,8659.551948051949,8702.478827361563,9285.617647058825,9373.727868852458,9827.325657894737,9777.884488448844,8725.043046357616,8778.013289036546,9275.933333333332,9803.401337792642,9230.117449664427,9476.90909090909,8642.341216216217,9213.722033898304,9324.690476190475,9931.80204778157,9605.400684931506,9136.109965635738,9436.713793103449,9264.12802768166,9623.71875,9912.599303135887,10283.779720279721,10083.059649122806,8767.823943661971
enz_3,0.3952045474006116,0.38747975460122697,0.3636328646153844,0.3846748919753086,0.3820582012383904,0.3712358167701865,0.3470144735202493,0.3791335062499999,0.3656311065830724,0.37897624213836456,0.3821304195583595,0.4002668734177214,0.3709314285714285,0.3499386974522294,0.3889170926517572,0.4028844038461541,0.3738975594855302,0.3885823516129033,0.37607395792880255,0.404326474025974,0.3817232182410424,0.4082602549019607,0.3692681442622949,0.3861875888157895,0.354263125412541,0.37539396357615895,0.3900704983388704,0.3562136900000002,0.3969469163879596,0.3617876409395973,10276.810397553516,10848.837423312885,9972.852307692308,10105.57098765432,10570.034055727554,9951.195652173914,9278.504672897196,9931.5375,9370.830721003134,10483.24213836478,10292.432176656152,10269.772151898736,9681.43492063492,9283.468152866242,10252.597444089455,10204.958333333334,9948.466237942122,10133.796774193548,10336.957928802587,10342.308441558442,9465.557003257329,10354.56862745098,10366.068852459017,9924.851973684208,9348.551155115512,10139.599337748343,10521.338870431891,9808.206666666667,10433.488294314382,9634.110738255034
enz_4,0.39838110397553494,0.3964585306748466,0.36569402153846137,0.3821922191358024,0.38240921671826655,0.3637418043478263,0.3552760218068537,0.391190046875,0.3676678307210034,0.3784559496855344,0.376960574132492,0.4076026993670885,0.3806292857142857,0.3591064808917198,0.3940687923322684,0.4070678589743591,0.3743590868167199,0.3845161806451613,0.37756287055016174,0.40819434415584416,0.38189252442996746,0.4068922875816994,0.3834065967213113,0.3775811348684212,0.36026992739273905,0.3744853344370861,0.3913040365448504,0.3572881533333335,0.3903737525083609,0.3627676510067114,10322.59633027523,11041.920245398773,9925.363076923077,10127.617283950618,10404.102167182662,9982.347826086956,9379.538940809969,10064.903125,9341.41065830721,10444.172955974842,10113.681388012616,10502.658227848102,9875.438095238096,9428.987261146496,10380.08945686901,10156.807692307691,9921.463022508038,10129.01935483871,10299.25566343042,10505.094155844157,9577.032573289902,10378.996732026144,10546.154098360656,9784.957236842105,9481.627062706271,10141.245033112582,10538.926910299004,9835.983333333334,10593.020066889632,9591.224832214764
enz_5,0.3934858256880733,0.3934639539877301,0.3545254153846152,0.3865901944444444,0.3828070309597526,0.3624592173913044,0.3537390560747666,0.3719171718749999,0.3640345517241381,0.37153412578616335,0.3800952365930598,0.3990644841772151,0.3663111492063492,0.3562919108280256,0.3928574856230033,0.402881871794872,0.3738583054662376,0.3856461741935484,0.3772091682847896,0.4052673603896103,0.3775997785016288,0.3996265816993464,0.3792701147540981,0.38368269078947376,0.3654163729372936,0.3726796622516556,0.3920693122923588,0.35656292666666684,0.40094742140468204,0.3657663422818792,10380.813455657491,11023.064417177915,9789.815384615384,10288.466049382716,10481.640866873066,9940.770186335403,9353.856697819314,9915.934375,9236.934169278997,10379.716981132076,10085.02523659306,10311.715189873416,9920.025396825395,9436.057324840764,10257.479233226835,10046.596153846154,9896.36655948553,10034.851612903223,10282.42718446602,10422.876623376624,9451.55374592834,10325.421568627453,10447.681967213117,9869.671052631578,9430.16501650165,10164.764900662252,10451.026578073092,9704.13,10687.979933110368,9489.496644295305
enz_6,0.3986378562691131,0.3925288895705521,0.3574794738461537,0.3853883888888888,0.3774431981424152,0.36144222049689456,0.3419844423676014,0.3871104124999999,0.3614667962382448,0.3750556100628929,0.3790271072555204,0.4066871803797468,0.3716206603174603,0.3581078980891721,0.3926909520766773,0.4028136506410258,0.3717391993569129,0.3878415032258064,0.3728761585760517,0.4082922012987013,0.3868526677524431,0.40401114705882346,0.3695297934426228,0.38305242763157904,0.3608279834983496,0.3769743145695364,0.3916819202657806,0.3571960933333335,0.3928591304347824,0.35947623825503344,10355.45259938838,11017.16564417178,9933.455384615385,10157.592592592591,10394.470588235294,9899.611801242236,9288.41121495327,10019.03125,9396.523510971789,10428.132075471698,10139.324921135649,10493.930379746836,9873.36507936508,9408.745222929936,10365.76357827476,10197.439102564103,9898.170418006432,10144.40322580645,10303.754045307443,10514.22077922078,9669.765472312703,10370.339869281046,10470.875409836066,9786.740131578948,9438.597359735972,10171.145695364241,10527.803986710964,9835.916666666666,10564.177257525083,9616.31208053691
enz_7,0.39012322408026745,0.3908770469798657,0.3749986700336702,0.37745911486486505,0.39941702711864396,0.38906085374149657,0.3714528737201364,0.3872216780821917,0.3784234982817872,0.3965988172413796,0.3764804394463668,0.3925471944444448,0.4014323449477352,0.35829629720279743,0.4239403999999998,0.39440486971831,0.3953788798586572,0.3711487411347515,0.39700671886120986,0.39840922500000026,0.3671251146953406,0.3999287841726616,0.3732276064981947,0.383291572463768,0.3535548509090908,0.365666295620438,0.3681773589743588,0.3780262720588235,0.3786809815498154,0.3512512222222224,10288.969899665552,11020.46644295302,10295.195286195289,9680.293918918918,10225.155932203392,10508.544217687077,10369.856655290103,10197.373287671231,9300.470790378007,10286.279310344828,10171.508650519032,10725.399305555555,9551.477351916375,10072.562937062938,11067.322807017545,10390.211267605633,9747.360424028271,9669.95744680851,10405.29537366548,10109.396428571428,10443.659498207886,10336.75179856115,9974.382671480143,9945.510869565218,9822.22181818182,9931.693430656936,10186.490842490843,10412.786764705883,10177.678966789668,9755.555555555555
enz_8,0.3858102839506174,0.3899221547987617,0.3653740186335402,0.3764771900311527,0.3876949125000001,0.3733759529780566,0.3524605440251568,0.3983988864353313,0.37796891139240535,0.3796165904761904,0.3912914299363057,0.3987201086261982,0.39161929166666654,0.3930291254019291,0.3893041580645161,0.3990732071197412,0.39855490909090896,0.3715984006514658,0.3906276241830065,0.4043066590163936,0.3716957763157892,0.4168510561056106,0.3691627185430462,0.3774886445182724,0.35790944333333313,0.38247918729096975,0.3715072684563758,0.34860669023569024,0.3961832263513512,0.3749013864406777,10371.666666666666,10666.068111455108,9758.630434782608,10234.096573208722,10443.871875,9916.385579937303,9596.962264150943,10133.58359621451,9562.161392405063,10220.346031746032,10132.251592356688,10452.881789137378,10193.48076923077,10250.23151125402,10295.061290322581,10027.556634304206,10370.759740259742,9556.631921824104,10024.307189542484,10794.826229508195,9696.046052631578,10751.07590759076,10209.98344370861,9781.471760797342,9450.05,10352.488294314382,10161.674496644295,9752.845117845118,10647.175675675677,9858.518644067795
enz_9,0.38786728267477216,0.39055652134146346,0.37818457492354735,0.3640774846625767,0.38541085538461545,0.38451732716049397,0.35082193808049505,0.38911589440993777,0.3842297352024925,0.3769986874999998,0.3831677586206896,0.4104129308176103,0.4002868706624605,0.3947803512658229,0.39492919682539696,0.3951196751592357,0.4052651150159744,0.3820328205128207,0.3815191189710611,0.4050962354838712,0.3788787831715209,0.4244551720779223,0.3698418143322473,0.3798852614379084,0.3538800622950819,0.3895040427631578,0.3817465115511552,0.35124309933774844,0.3903313621262455,0.36687840999999977,10287.407294832828,10632.740853658537,9927.703363914374,9689.828220858897,10219.796923076923,9985.015432098766,9400.990712074305,9856.248447204971,9302.383177570091,9852.13125,10012.561128526646,10410.006289308176,9958.744479495268,10132.886075949367,10062.250793650794,10120.566878980891,10364.137380191693,9813.72435897436,9832.028938906751,10643.687096774194,9799.411003236246,10443.045454545454,10006.488599348537,9591.261437908495,9468.701639344265,10264.243421052632,9848.620462046203,9547.632450331126,10319.112956810632,9812.09
