enz_0,0.142433234421365,0.03560830860534125,0.05341246290801187,0.05341246290801187,0.10979228486646883,0.029673590504451036,0.0,0.011869436201780416,0.005934718100890208,0.02373887240356083,0.08011869436201781,0.008902077151335312,0.02373887240356083,0.02670623145400593,0.011869436201780416,0.06528189910979229,0.008902077151335312,0.011869436201780416,0.02373887240356083,0.032640949554896145,0.0771513353115727,0.017804154302670624,0.050445103857566766,0.032640949554896145,0.062314540059347175
enz_1,0.1411192214111922,0.0170316301703163,0.048661800486618015,0.060827250608272515,0.1119221411192214,0.0364963503649635,0.004866180048661801,0.0097323600973236,0.0024330900243309003,0.0145985401459854,0.0535279805352798,0.007299270072992701,0.0170316301703163,0.0097323600973236,0.046228710462287104,0.038929440389294405,0.0145985401459854,0.012165450121654502,0.007299270072992701,0.038929440389294405,0.1070559610705596,0.024330900243309004,0.046228710462287104,0.031630170316301706,0.09732360097323603
enz_2,0.18210862619808307,0.025559105431309903,0.06070287539936103,0.04792332268370607,0.13099041533546327,0.03514376996805112,0.003194888178913738,0.009584664536741214,0.0,0.012779552715654952,0.07987220447284345,0.009584664536741214,0.01597444089456869,0.012779552715654952,0.025559105431309903,0.05431309904153354,0.006389776357827476,0.009584664536741214,0.006389776357827476,0.025559105431309903,0.0926517571884984,0.01597444089456869,0.051118210862619806,0.03514376996805112,0.051118210862619806
enz_3,0.1620795107033639,0.021406727828746176,0.045871559633027525,0.0672782874617737,0.10397553516819573,0.03975535168195719,0.003058103975535168,0.009174311926605505,0.006116207951070336,0.01834862385321101,0.048929663608562685,0.009174311926605505,0.01529051987767584,0.012232415902140671,0.045871559633027525,0.051987767584097865,0.01834862385321101,0.012232415902140671,0.009174311926605505,0.03669724770642202,0.0948012232415902,0.024464831804281342,0.048929663608562685,0.03363914373088685,0.06116207951070336
enz_4,0.15902140672782875,0.01834862385321101,0.045871559633027525,0.07339449541284404,0.10091743119266056,0.03975535168195719,0.003058103975535168,0.009174311926605505,0.006116207951070336,0.01529051987767584,0.048929663608562685,0.009174311926605505,0.01834862385321101,0.012232415902140671,0.04281345565749235,0.05504587155963303,0.01834862385321101,0.012232415902140671,0.009174311926605505,0.03975535168195719,0.09174311926605504,0.024464831804281342,0.045871559633027525,0.03363914373088685,0.0672782874617737
enz_5,0.1559633027522936,0.01834862385321101,0.045871559633027525,0.06422018348623854,0.11009174311926606,0.03975535168195719,0.003058103975535168,0.009174311926605505,0.006116207951070336,0.01529051987767584,0.048929663608562685,0.003058103975535168,0.01834862385321101,0.01529051987767584,0.045871559633027525,0.051987767584097865,0.01529051987767584,0.009174311926605505,0.009174311926605505,0.04281345565749235,0.0948012232415902,0.03363914373088685,0.048929663608562685,0.03363914373088685,0.06116207951070336
enz_6,0.1620795107033639,0.01834862385321101,0.048929663608562685,0.07033639143730888,0.10091743119266056,0.03975535168195719,0.003058103975535168,0.009174311926605505,0.006116207951070336,0.01529051987767584,0.048929663608562685,0.009174311926605505,0.01529051987767584,0.012232415902140671,0.045871559633027525,0.051987767584097865,0.01834862385321101,0.012232415902140671,0.009174311926605505,0.03975535168195719,0.0948012232415902,0.024464831804281342,0.045871559633027525,0.03363914373088685,0.06422018348623854
enz_7,0.14046822742474915,0.020066889632107024,0.03678929765886288,0.06354515050167224,0.10702341137123746,0.03678929765886288,0.0,0.016722408026755852,0.006688963210702341,0.010033444816053512,0.04682274247491639,0.013377926421404682,0.030100334448160536,0.016722408026755852,0.043478260869565216,0.05016722408026756,0.020066889632107024,0.013377926421404682,0.013377926421404682,0.04013377926421405,0.09364548494983277,0.016722408026755852,0.05351170568561873,0.03678929765886288,0.07357859531772576
enz_8,0.1574074074074074,0.021604938271604937,0.040123456790123455,0.06481481481481481,0.1111111111111111,0.033950617283950615,0.00308641975308642,0.018518518518518517,0.00308641975308642,0.018518518518518517,0.04938271604938271,0.012345679012345678,0.02469135802469136,0.015432098765432096,0.040123456790123455,0.04629629629629629,0.018518518518518517,0.012345679012345678,0.015432098765432096,0.037037037037037035,0.10802469135802467,0.021604938271604937,0.04629629629629629,0.0308641975308642,0.04938271604938271
enz_9,0.16717325227963525,0.02127659574468085,0.0425531914893617,0.0668693009118541,0.1033434650455927,0.0364741641337386,0.00303951367781155,0.015197568389057753,0.00303951367781155,0.0121580547112462,0.05167173252279635,0.00911854103343465,0.02735562310030395,0.015197568389057753,0.0425531914893617,0.0486322188449848,0.0182370820668693,0.015197568389057753,0.015197568389057753,0.0364741641337386,0.0972644376899696,0.0182370820668693,0.04559270516717325,0.03343465045592705,0.0547112462006079
