enz_0,4.7346474937657925,6.865238865960401,3.0775208709477657,5.208112243142373,1.1836618734414484,2.840788496259476,6.155041741895531,5.918309367207242,1.8938589975063171,4.7346474937657925,7.575435990025269,3.3142532456360554,2.130591372194607,1.1836618734414484,2.3673237468828967,4.971379868454084,4.7346474937657925,1.6571266228180277,2.840788496259476,6.628506491272111,0.02655747593822053,0.026201176460746874,0.027444560461708425,0.026096568820072337,0.025440699945516152,0.02318640875951497,0.02410115549652438,0.026778534911622683,0.02330514368405431,0.026532524412891625,0.02412877149488991,0.024622139412361403,0.023895288195173312,0.025951058458339032,0.0270777088882218,0.026466069443722543,0.026107662930694886,0.022493866448734832,0.025138582240025933,0.024079228851135715,0.026158004829966625,0.02587534235550414,0.02625063244386171,0.025129190731724198,0.024478812319988188,0.025673849824359454,0.026931813553670327,0.02558427254469901,0.026836457022213742,0.02474462443155149
enz_1,5.687615655775693,6.9240538418138895,4.945752744152778,6.429478567398611,0.9891505488305556,3.2147392836993056,4.945752744152778,7.6659167534368065,1.2364381860381946,4.698465106945139,8.160492027852083,5.4403280185680565,3.4620269209069447,2.472876372076389,5.4403280185680565,8.407779665059723,8.407779665059723,2.967451646491667,1.4837258232458337,8.902354939475,0.02538264723059647,0.02543393876521708,0.024543149154131114,0.024737144248678573,0.025884166720498415,0.023641754100107742,0.02354109544368097,0.02554424326227463,0.023997959748221814,0.02578736977342698,0.024872024847784648,0.02550887463907021,0.02570887503174641,0.02457188564342604,0.026229986451795573,0.026600598340031974,0.02389820202878307,0.026078532013491647,0.0254845654475209,0.025322107232457702,0.02565560880277215,0.026521197291733613,0.0243622881878643,0.025018643712993727,0.024360609395118228,0.02490979212226439,0.02652187759155496,0.02294183599531548,0.02559795676684444,0.024053432802957745
enz_2,11.552527540285896,6.738974398500105,3.3694871992500524,2.4067765708928945,1.2033882854464473,2.888131885071473,5.294908455964368,6.016941427232237,2.888131885071473,1.6847435996250262,5.5355861130536566,1.4440659425357367,2.4067765708928945,1.4440659425357367,3.8508425134286313,3.610164856339342,3.610164856339342,2.1660989138036046,0.9627106283571578,6.498296741410816,0.02605022179564719,0.024696297167464725,0.025068124067942232,0.025135206823759616,0.02428645972952523,0.022563231736272647,0.025146232081817703,0.02578916517427271,0.0244017846606039,0.025390428343337903,0.025371048763394032,0.024025248167934467,0.024499391152720672,0.026289924732904615,0.026570981840226653,0.02554401620003413,0.027334978999757027,0.02404216459048722,0.02513900126945429,0.025231899829228955,0.024794651507442613,0.024821703315795172,0.02618714262281658,0.02571201808517165,0.026006939561971136,0.025485150555440268,0.02673482666518806,0.027811785348056957,0.024700759562570892,0.02449155855947137
enz_3,3.5622252708344693,5.4620787486128535,2.8497802166675754,5.4620787486128535,0.7124450541668939,2.8497802166675754,4.512152009723661,5.699560433335152,0.9499267388891918,3.5622252708344693,7.1244505416689385,3.799706955556767,3.5622252708344693,1.4248901083337877,2.8497802166675754,5.699560433335152,5.699560433335152,2.8497802166675754,1.6623717930560855,7.599413911113534,0.025606388577639843,0.026109077939790573,0.02462648541141225,0.026139350940714,0.02643920463135657,0.023989285635663143,0.02307054933532464,0.02591194107180173,0.023910678497768567,0.025500453377270155,0.0254779218137938,0.026730808607785428,0.02553548739886987,0.023961113192590186,0.025950426123024062,0.02808166942447122,0.024702156097346342,0.026309451221177414,0.026129087123241645,0.025801348043234692,0.025657845541138504,0.02672048958484748,0.023993973647136898,0.025896288093805404,0.0243310823808893,0.02532876033787441,0.02620471771206801,0.02397248715910757,0.025913047106193212,0.024516739250364912
enz_4,3.54961383195965,5.67938213113544,3.0763319876983632,5.67938213113544,0.70992276639193,2.83969106556772,4.732818442612866,5.67938213113544,0.9465636885225732,3.54961383195965,7.0992276639193,3.54961383195965,3.54961383195965,1.41984553278386,2.6030501434370765,5.67938213113544,5.67938213113544,2.83969106556772,1.41984553278386,7.335868586049943,0.02561712545257221,0.0263843132458188,0.02431614690722329,0.02617797452050258,0.026303098666436868,0.023738150280152286,0.02330931935559478,0.026173458964457073,0.023808999515047655,0.02542167591193839,0.025256743904766947,0.0270508772079552,0.02584780311473081,0.0244949799589495,0.026193417893587614,0.02811976669808997,0.024744220321457837,0.02616867632895372,0.02586186203548354,0.025777000570326936,0.025815023817195117,0.02668759197591317,0.02464823215359177,0.025570967324970245,0.02467592326395115,0.02525740130605357,0.02592079089232912,0.023954749967428798,0.025651319358596224,0.024411466955281468
enz_5,3.5674516838261177,5.7079226941217875,3.3296215715710438,5.470092581866714,0.7134903367652236,2.8539613470608938,4.518772132846416,5.470092581866714,0.951320449020298,3.5674516838261177,7.134903367652235,3.5674516838261177,3.5674516838261177,1.4269806735304469,2.6161312348058194,5.945752806376863,5.945752806376863,2.8539613470608938,1.4269806735304469,7.37273347990731,0.02542585380286585,0.026589156010014943,0.02431088147409629,0.02616289665491634,0.02632010312974262,0.02362089957578896,0.02346351632213233,0.025545638178539724,0.02355928513765255,0.02540388160368156,0.025253100875938995,0.02667517450036314,0.025069677555898638,0.02433390241536078,0.02647268204172628,0.028185233225481162,0.024697266321848845,0.02622125598534138,0.026127313194309783,0.025691829394300758,0.025474190834233048,0.026424336476444828,0.02467646675036573,0.025913246467742908,0.02498088783965699,0.02476506333942665,0.026012477793804698,0.024038922150519774,0.02614621126875209,0.02460853742397774
enz_6,3.5735700702880053,5.479474107774942,2.8588560562304037,5.7177121124608075,0.7147140140576009,2.8588560562304037,4.526522089031473,5.7177121124608075,0.952952018743468,3.5735700702880053,7.147140140576012,3.811808074973872,3.811808074973872,1.4294280281152019,2.8588560562304037,5.7177121124608075,5.7177121124608075,2.8588560562304037,1.4294280281152019,7.385378145261877,0.02577855994610684,0.02632239653531048,0.02412612752073934,0.026116563653857332,0.026177039741968916,0.023597165364483155,0.02286740488728117,0.026200734991683492,0.023566932376492936,0.025495379382217583,0.025353143728843213,0.027028767427992425,0.025464686990962868,0.02430807923126103,0.02619047892013304,0.028072510270281303,0.024685381657302212,0.02629220096523491,0.02569427810722792,0.025903877478355833,0.02595910424795145,0.0265230377767104,0.024116034287911262,0.02569036020323205,0.024686807814527714,0.02537819157703507,0.02605846992929681,0.023996264881544358,0.025797342183776304,0.02431467323441154
enz_7,3.4252090565723354,5.1378135848585025,2.935893477062002,4.403840215593003,1.223288948775834,1.7126045282861675,5.627129164368837,5.382471374613671,2.446577897551668,4.403840215593003,6.11644474387917,3.4252090565723354,1.467946738531001,2.2019201077965014,3.4252090565723354,5.871786954124004,4.893155795103336,1.7126045282861675,1.223288948775834,6.361102533634338,0.02497154873172662,0.025722871035799424,0.02490858690168823,0.025976048763767426,0.02692515197843771,0.02428361147767737,0.02433955143975337,0.025385679525204742,0.02400167403553115,0.02601769406153908,0.02536646165827159,0.02609411648718716,0.026381914682467755,0.0242006680639004,0.02790827972069597,0.02680481504187224,0.024535766473474576,0.025185844876968504,0.02669877310744134,0.024997723299359037,0.024393104106821162,0.02641689820001822,0.024056897488467774,0.02576742644804841,0.023599153742979943,0.02372410507700448,0.023722941197757263,0.025200340058555475,0.0252558359093045,0.022498726653112446
enz_8,5.702446856469369,5.702446856469369,2.8512234282346847,4.989640999410699,0.9504078094115616,2.6136214758817937,4.989640999410699,5.227242951763587,2.1384175711760136,4.276835142352026,7.6032624752924916,3.0888253805875756,2.376019523528904,1.4256117141173423,3.0888253805875756,5.227242951763587,4.989640999410699,2.8512234282346847,1.6632136664702328,5.464844904116478,0.024720124396778304,0.025567843041507998,0.024041102903153543,0.02563348284029215,0.02623280489584524,0.02403608846078733,0.023524661410241968,0.027132897353302557,0.024987246308969167,0.02617502349746465,0.02643600011507731,0.02631907949088476,0.026462063846227117,0.02690415766816737,0.02610650385866297,0.02750187578650647,0.025895684008143332,0.024188149613163675,0.02623041654401279,0.025741553694940217,0.024335201164140712,0.027411703855841445,0.024981922406691642,0.024521485100514082,0.02388873931694617,0.024921988367341986,0.025185353680123458,0.02313865211007933,0.02595887761585521,0.02421736429544671
enz_9,4.774063601993129,5.251469962192441,3.103141341295534,5.012766782092785,0.7161095402989693,2.1483286208969083,5.4901731422920985,6.206282682591068,1.909625440797252,3.819250881594504,8.115908123388321,4.296657241793817,2.6257349810962207,1.432219080597939,3.580547701494847,5.012766782092785,5.012766782092785,2.6257349810962207,1.432219080597939,6.206282682591068,0.02465867069057184,0.025976156234830204,0.024627441484819497,0.024648773685131086,0.02588541464145637,0.02457841923409452,0.023485062409064728,0.02610712707537776,0.02467487461757016,0.024594742080019272,0.025549953832262558,0.026533743962583112,0.02648197934737244,0.026978792955553263,0.026120940848297285,0.0269837425650627,0.026058849736101286,0.025777125681783284,0.025738105282244014,0.025749309936231982,0.025195047039907943,0.02829587095809072,0.024280710712019583,0.02481843608210847,0.02381326133375106,0.025645436234203702,0.0255505969945466,0.02358538533623504,0.02502810634871092,0.02387474256034201
