enz_0,0.3431952662721893,0.3431952662721893,0.3136094674556213,0.4112426035502959,0.3343195266272189,0.25443786982248523,0.5769230769230769,0.1893491124260355,0.23372781065088766,0.40828402366863903,0.242603550295858,0.34911242603550297,0.5680473372781065,0.3224852071005917,0.10946745562130178,0.4319526627218935,0.2751479289940829,0.2928994082840237,0.3668639053254438,0.20118343195266272,0.4319526627218935,0.36390532544378706,0.3875739644970414,0.24852071005917165,0.34911242603550297,0.2840236686390533,0.3668639053254438,0.3195266272189349,0.4319526627218935,0.24852071005917156,0.1272189349112426,0.7307692307692307,0.1420118343195267,0.4437869822485207,0.2869822485207101,0.2692307692307692,0.4201183431952663,0.3431952662721893,0.2366863905325445
enz_1,0.3131067961165049,0.3762135922330097,0.3106796116504855,0.4320388349514563,0.32038834951456313,0.2475728155339805,0.5849514563106796,0.1966019417475728,0.2184466019417476,0.4635922330097088,0.2111650485436893,0.3252427184466019,0.6067961165048543,0.28398058252427183,0.10922330097087384,0.3932038834951456,0.325242718446602,0.2815533980582524,0.3470873786407767,0.2597087378640777,0.3932038834951457,0.4223300970873786,0.3422330097087379,0.23543689320388345,0.325242718446602,0.3495145631067961,0.32524271844660185,0.3592233009708738,0.4053398058252427,0.23543689320388345,0.12135922330097088,0.7669902912621359,0.11165048543689328,0.383495145631068,0.2936893203883495,0.3228155339805825,0.4077669902912621,0.3131067961165049,0.2791262135922329
enz_2,0.2929936305732484,0.4299363057324841,0.2770700636942676,0.3598726114649681,0.43312101910828027,0.20700636942675155,0.6305732484076433,0.1910828025477707,0.17834394904458606,0.3503184713375796,0.3598726114649681,0.28980891719745233,0.5191082802547771,0.3949044585987261,0.0859872611464968,0.3949044585987261,0.35668789808917195,0.2484076433121019,0.2961783439490446,0.2229299363057325,0.4808917197452229,0.4267515923566879,0.3343949044585987,0.23885350318471335,0.2898089171974522,0.3789808917197453,0.3312101910828025,0.3598726114649681,0.4012738853503185,0.2388535031847133,0.10828025477707008,0.7898089171974523,0.10191082802547767,0.5127388535031847,0.23248407643312105,0.2547770700636943,0.4777070063694268,0.2929936305732484,0.22929936305732485
enz_3,0.3201219512195122,0.3353658536585366,0.34451219512195125,0.4207317073170732,0.32926829268292684,0.2500000000000001,0.573170731707317,0.21341463414634146,0.21341463414634151,0.4329268292682927,0.201219512195122,0.3658536585365854,0.5762195121951219,0.31402439024390244,0.10975609756097564,0.3902439024390244,0.3018292682926829,0.3079268292682927,0.3567073170731707,0.2195121951219512,0.4237804878048781,0.38109756097560976,0.36585365853658536,0.2530487804878049,0.36585365853658536,0.3018292682926829,0.3323170731707317,0.3353658536585366,0.4115853658536585,0.2530487804878048,0.11890243902439025,0.7530487804878049,0.12804878048780488,0.4085365853658536,0.3018292682926829,0.2896341463414635,0.4176829268292683,0.3201219512195122,0.2621951219512195
enz_4,0.32926829268292684,0.32926829268292684,0.34146341463414626,0.4298780487804878,0.326219512195122,0.24390243902439016,0.5853658536585366,0.2073170731707317,0.20731707317073172,0.4359756097560976,0.2042682926829268,0.3597560975609756,0.5823170731707317,0.3079268292682927,0.10975609756097564,0.3932926829268293,0.3018292682926829,0.3048780487804878,0.3628048780487805,0.2195121951219512,0.4176829268292683,0.38109756097560976,0.36890243902439024,0.25,0.3597560975609756,0.29878048780487804,0.3414634146341464,0.3384146341463415,0.4115853658536585,0.2500000000000001,0.11890243902439025,0.7469512195121951,0.13414634146341464,0.4115853658536585,0.2957317073170732,0.2926829268292683,0.4146341463414634,0.32926829268292684,0.2560975609756098
enz_5,0.326219512195122,0.3323170731707317,0.3414634146341464,0.4298780487804878,0.326219512195122,0.24390243902439016,0.5853658536585366,0.2073170731707317,0.20731707317073172,0.4390243902439024,0.201219512195122,0.35975609756097565,0.5823170731707317,0.3079268292682927,0.10975609756097564,0.3902439024390244,0.3048780487804878,0.3048780487804878,0.3597560975609756,0.2225609756097561,0.4176829268292683,0.38109756097560976,0.36890243902439024,0.25,0.3597560975609756,0.3018292682926829,0.3384146341463415,0.3384146341463415,0.4115853658536585,0.2500000000000001,0.11890243902439025,0.7530487804878049,0.12804878048780488,0.4085365853658536,0.29878048780487804,0.2926829268292684,0.4115853658536585,0.326219512195122,0.2621951219512195
enz_6,0.3231707317073171,0.3323170731707317,0.34451219512195114,0.4237804878048781,0.32926829268292684,0.24695121951219506,0.5762195121951219,0.21341463414634146,0.21036585365853666,0.4359756097560976,0.201219512195122,0.3628048780487804,0.5792682926829268,0.3109756097560976,0.10975609756097564,0.3902439024390244,0.3018292682926829,0.3079268292682927,0.3597560975609756,0.2195121951219512,0.4207317073170732,0.38414634146341453,0.3628048780487805,0.2530487804878049,0.3628048780487805,0.3018292682926829,0.3353658536585366,0.3384146341463415,0.4085365853658536,0.2530487804878049,0.11890243902439025,0.75,0.13109756097560976,0.4115853658536585,0.2957317073170732,0.2926829268292683,0.4146341463414634,0.3231707317073171,0.2621951219512196
enz_7,0.31666666666666665,0.3633333333333333,0.32,0.42,0.32,0.2600000000000001,0.56,0.20333333333333334,0.2366666666666666,0.44,0.22333333333333333,0.3366666666666667,0.5833333333333334,0.2866666666666667,0.12999999999999995,0.4133333333333333,0.29,0.2966666666666667,0.3566666666666667,0.22666666666666666,0.4166666666666666,0.39,0.37,0.24,0.3366666666666667,0.3133333333333333,0.35,0.32666666666666666,0.43333333333333335,0.24,0.11666666666666667,0.7466666666666667,0.1366666666666666,0.4,0.3,0.3,0.42,0.31666666666666665,0.2633333333333334
enz_8,0.31384615384615383,0.3630769230769231,0.32307692307692304,0.4,0.3292307692307692,0.2707692307692308,0.5846153846153846,0.18153846153846154,0.2338461538461538,0.4123076923076923,0.2430769230769231,0.34461538461538466,0.5538461538461539,0.3230769230769231,0.12307692307692306,0.4030769230769231,0.31076923076923074,0.2861538461538461,0.3446153846153846,0.2092307692307692,0.44615384615384623,0.3907692307692308,0.36,0.2492307692307693,0.3446153846153846,0.31384615384615383,0.3415384615384616,0.3384615384615385,0.4123076923076923,0.2492307692307692,0.11384615384615385,0.7569230769230769,0.12923076923076926,0.4430769230769231,0.28,0.2769230769230768,0.4338461538461538,0.31384615384615383,0.2523076923076924
enz_9,0.3212121212121212,0.3545454545454545,0.32424242424242417,0.4060606060606061,0.3272727272727273,0.2666666666666667,0.5666666666666667,0.2,0.2333333333333333,0.4272727272727273,0.2303030303030303,0.3424242424242424,0.5727272727272728,0.3181818181818182,0.10909090909090907,0.4090909090909091,0.3,0.29090909090909084,0.34545454545454546,0.2272727272727273,0.4272727272727273,0.3848484848484848,0.36666666666666653,0.24848484848484856,0.3424242424242424,0.3121212121212121,0.34545454545454546,0.3303030303030303,0.4212121212121212,0.2484848484848485,0.12121212121212123,0.7454545454545455,0.1333333333333333,0.4393939393939394,0.2696969696969697,0.29090909090909084,0.4303030303030303,0.3212121212121212,0.2484848484848485
