#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
thyme_enz_0	0.3145539906103286	0.3873239436619718	0.29812206572769956	0.4107981220657277	0.3380281690140845	0.25117370892018775	0.5657276995305164	0.20892018779342722	0.2253521126760564	0.460093896713615	0.22535211267605634	0.3145539906103286	0.5868544600938967	0.3075117370892019	0.10563380281690138	0.4084507042253521	0.3192488262910798	0.27230046948356806	0.34976525821596244	0.23708920187793428	0.41314553990610325	0.4131455399061033	0.33568075117370894	0.2511737089201878	0.3145539906103286	0.3474178403755869	0.3380281690140845	0.34976525821596244	0.39906103286384975	0.25117370892018775	0.12206572769953052	0.7676056338028169	0.11032863849765262	0.4295774647887324	0.25821596244131456	0.31220657276995306	0.4107981220657277	0.3145539906103286	0.27464788732394363
thyme_enz_1	0.2863961813842482	0.4224343675417661	0.29116945107398573	0.3747016706443914	0.36754176610978523	0.25775656324582336	0.5704057279236276	0.20047732696897375	0.2291169451073986	0.4200477326968974	0.2720763723150358	0.3078758949880668	0.548926014319809	0.33890214797136037	0.1121718377088306	0.4009546539379475	0.33651551312649164	0.26252983293556087	0.3221957040572792	0.22673031026252982	0.451073985680191	0.431980906921241	0.31026252983293556	0.2577565632458234	0.30787589498806683	0.36754176610978523	0.3245823389021479	0.3627684964200477	0.3794749403341289	0.2577565632458234	0.11455847255369929	0.7756563245823389	0.10978520286396176	0.4510739856801909	0.2649164677804296	0.28400954653937954	0.431980906921241	0.2863961813842482	0.28162291169451076
thyme_enz_2	0.3240506329113924	0.3822784810126582	0.29367088607594943	0.4278481012658228	0.3291139240506329	0.24303797468354427	0.5873417721518988	0.1949367088607595	0.21772151898734174	0.43544303797468353	0.24556962025316456	0.31898734177215193	0.5822784810126582	0.3189873417721519	0.0987341772151899	0.4253164556962025	0.30632911392405066	0.26835443037974677	0.36455696202531646	0.21772151898734177	0.41772151898734183	0.369620253164557	0.38734177215189874	0.24303797468354432	0.3189873417721519	0.3189873417721519	0.3620253164556963	0.3240506329113924	0.43291139240506327	0.24303797468354438	0.11645569620253164	0.7721518987341772	0.11139240506329118	0.4506329113924051	0.26329113924050634	0.28607594936708863	0.4	0.3240506329113924	0.27594936708860757
thyme_enz_3	0.3546666666666667	0.3626666666666667	0.2826666666666666	0.4266666666666667	0.33066666666666666	0.2426666666666666	0.6106666666666667	0.17333333333333334	0.21599999999999997	0.43733333333333335	0.25866666666666666	0.304	0.592	0.2693333333333333	0.13866666666666672	0.4533333333333333	0.2906666666666667	0.25599999999999995	0.37333333333333335	0.21866666666666668	0.40800000000000003	0.392	0.3626666666666667	0.2453333333333333	0.304	0.30666666666666664	0.3893333333333333	0.33066666666666666	0.424	0.24533333333333335	0.12266666666666666	0.7333333333333333	0.14400000000000002	0.4266666666666667	0.29333333333333333	0.2799999999999999	0.4	0.3546666666666667	0.2453333333333333
thyme_enz_4	0.3615819209039548	0.3135593220338983	0.3248587570621469	0.4067796610169492	0.3474576271186441	0.24576271186440674	0.5819209039548022	0.1977401129943503	0.22033898305084748	0.4265536723163842	0.2175141242937853	0.3559322033898305	0.5734463276836158	0.3220338983050847	0.10451977401129947	0.4293785310734463	0.2711864406779661	0.29943502824858753	0.3728813559322034	0.20056497175141244	0.4265536723163842	0.327683615819209	0.3926553672316384	0.2796610169491526	0.3559322033898305	0.268361581920904	0.37570621468926557	0.2966101694915254	0.423728813559322	0.2796610169491526	0.1440677966101695	0.7231638418079096	0.13276836158192085	0.4632768361581921	0.2853107344632768	0.25141242937853114	0.3926553672316384	0.3615819209039548	0.2457627118644068
thyme_enz_5	0.3106060606060606	0.3712121212121212	0.31818181818181823	0.4090909090909091	0.31313131313131315	0.2777777777777777	0.547979797979798	0.1994949494949495	0.2525252525252525	0.4494949494949495	0.20959595959595959	0.34090909090909094	0.5808080808080808	0.2878787878787879	0.13131313131313133	0.4090909090909091	0.29797979797979796	0.2929292929292929	0.33080808080808083	0.25	0.4191919191919191	0.3838383838383838	0.3686868686868687	0.24747474747474746	0.3409090909090909	0.3282828282828283	0.3308080808080809	0.3181818181818182	0.43434343434343436	0.24747474747474751	0.11616161616161616	0.7727272727272727	0.11111111111111116	0.40404040404040403	0.29797979797979796	0.29797979797979807	0.41919191919191917	0.3106060606060606	0.2702020202020203
thyme_enz_6	0.3413333333333333	0.352	0.30666666666666675	0.42933333333333334	0.30933333333333335	0.2613333333333333	0.576	0.18133333333333335	0.2426666666666667	0.4666666666666667	0.20533333333333334	0.32799999999999996	0.6026666666666667	0.2826666666666667	0.11466666666666664	0.432	0.28	0.28800000000000003	0.4026666666666667	0.2	0.39733333333333326	0.392	0.3546666666666667	0.2533333333333333	0.328	0.304	0.36799999999999994	0.328	0.4186666666666667	0.25333333333333324	0.13066666666666665	0.7413333333333333	0.128	0.43466666666666665	0.25866666666666666	0.3066666666666667	0.37066666666666664	0.3413333333333333	0.288
thyme_enz_7	0.34965034965034963	0.3776223776223776	0.2727272727272728	0.45454545454545453	0.3076923076923077	0.2377622377622377	0.5944055944055944	0.1888111888111888	0.21678321678321683	0.46153846153846156	0.24475524475524477	0.29370629370629364	0.6223776223776224	0.2937062937062937	0.0839160839160839	0.45454545454545453	0.2937062937062937	0.2517482517482517	0.40559440559440557	0.21678321678321677	0.3776223776223776	0.4125874125874126	0.36363636363636365	0.22377622377622375	0.2937062937062937	0.32167832167832167	0.3846153846153846	0.34965034965034963	0.42657342657342656	0.22377622377622386	0.11888111888111888	0.6993006993006993	0.18181818181818188	0.45454545454545453	0.23076923076923078	0.31468531468531463	0.3916083916083916	0.34965034965034963	0.2587412587412587
thyme_enz_8	0.24313725490196078	0.44313725490196076	0.3137254901960784	0.4	0.2901960784313726	0.3098039215686274	0.5568627450980392	0.1568627450980392	0.28627450980392155	0.44313725490196076	0.21176470588235294	0.34509803921568627	0.5450980392156862	0.3254901960784314	0.1294117647058824	0.35294117647058826	0.3568627450980392	0.29019607843137246	0.30980392156862746	0.23529411764705882	0.4549019607843137	0.4470588235294118	0.3254901960784314	0.2274509803921569	0.34509803921568627	0.4	0.2549019607843137	0.3686274509803922	0.403921568627451	0.22745098039215683	0.0784313725490196	0.8470588235294118	0.0745098039215687	0.396078431372549	0.27450980392156865	0.3294117647058824	0.4470588235294118	0.24313725490196078	0.30980392156862746
thyme_enz_9	0.31386861313868614	0.3722627737226277	0.3138686131386862	0.4209245742092457	0.3260340632603406	0.2530413625304136	0.5766423357664233	0.19951338199513383	0.22384428223844285	0.45742092457420924	0.2141119221411192	0.3284671532846716	0.5985401459854015	0.291970802919708	0.10948905109489049	0.39659367396593675	0.31873479318734793	0.28467153284671526	0.34549878345498786	0.25304136253041365	0.4014598540145985	0.41849148418491483	0.34549878345498786	0.23600973236009737	0.3284671532846715	0.34549878345498786	0.3260340632603407	0.35279805352798055	0.41119221411192214	0.2360097323600973	0.12165450121654502	0.7664233576642335	0.1119221411192215	0.39172749391727496	0.2846715328467153	0.32360097323600967	0.41605839416058393	0.31386861313868614	0.2700729927007299
