#	Schneider.lag1	Schneider.lag2	Schneider.lag3	Schneider.lag4	Schneider.lag5	Schneider.lag6	Schneider.lag7	Schneider.lag8	Schneider.lag9	Schneider.lag10	Schneider.lag11	Schneider.lag12	Schneider.lag13	Schneider.lag14	Schneider.lag15	Schneider.lag16	Schneider.lag17	Schneider.lag18	Schneider.lag19	Schneider.lag20	Schneider.lag21	Schneider.lag22	Schneider.lag23	Schneider.lag24	Schneider.lag25	Schneider.lag26	Schneider.lag27	Schneider.lag28	Schneider.lag29	Schneider.lag30	gGrantham.lag1	gGrantham.lag2	gGrantham.lag3	gGrantham.lag4	gGrantham.lag5	gGrantham.lag6	gGrantham.lag7	gGrantham.lag8	gGrantham.lag9	gGrantham.lag10	gGrantham.lag11	gGrantham.lag12	gGrantham.lag13	gGrantham.lag14	gGrantham.lag15	gGrantham.lag16	gGrantham.lag17	gGrantham.lag18	gGrantham.lag19	gGrantham.lag20	gGrantham.lag21	gGrantham.lag22	gGrantham.lag23	gGrantham.lag24	gGrantham.lag25	gGrantham.lag26	gGrantham.lag27	gGrantham.lag28	gGrantham.lag29	gGrantham.lag30
thyme_enz_0	0.366756757647059	0.3836292948113208	0.37181713238770675	0.3534938767772509	0.35441789073634233	0.36272006428571446	0.36123386873508345	0.36554145693779894	0.3523996187050361	0.35991737980769234	0.3575722168674696	0.38628973188405796	0.3541316125907987	0.3692863665048542	0.371792099756691	0.36181753170731695	0.37658522738386313	0.35615268137254885	0.35777804176904165	0.3784837389162562	0.3630960172839504	0.3904004108910892	0.3719989677419354	0.3504052985074626	0.3388194089775561	0.37346188500000005	0.38827832080200525	0.3552363768844222	0.3563940705289672	0.36549965909090903	10018.225882352941	10219.599056603774	9721.04964539007	9392.085308056872	9926.57244655582	9653.088095238096	9221.210023866348	9520.854066985647	9030.27098321343	9498.07451923077	9715.349397590362	9931.753623188406	9492.63196125908	9961.56067961165	9871.581508515816	9245.490243902439	9725.97555012225	9334.607843137255	9531.398034398035	10019.682266009851	9280.520987654321	9979.279702970298	10196.267990074442	10108.15671641791	9389.15710723192	9704.17	10290.952380952382	9491.145728643216	9981.380352644836	9505.545454545454
thyme_enz_1	0.37303664593301467	0.3752860791366907	0.35259312740384563	0.37588588192771083	0.3628615096618358	0.3595347263922517	0.3594003349514563	0.3828882384428226	0.3506805170731705	0.37165846943765257	0.3751650367647059	0.3874206756756757	0.372371081280788	0.3525429604938267	0.3817103217821779	0.3833551960297765	0.3720051666666666	0.3650780124688279	0.3491556599999997	0.37330026065162913	0.3473993994974874	0.39301437531486116	0.38111924999999996	0.36175322025316464	0.35312263197969546	0.365561407124682	0.37261807397959146	0.3389653478260868	0.3760950384615385	0.368410061696658	9668.877990430621	10068.110311750599	9095.70673076923	9485.315662650602	9566.710144927536	9303.20823244552	9423.580097087379	9779.121654501216	8880.841463414634	9427.420537897311	9616.497549019608	9662.81081081081	9227.75369458128	9167.967901234568	9892.066831683169	9340.481389578164	9438.062189054726	8971.234413965087	9111.72	9782.38596491228	9210.424623115578	9643.347607052896	9563.169191919193	9692.855696202532	9562.79187817259	9757.104325699745	9412.617346938776	8661.554987212276	10127.428205128204	9561.118251928021
thyme_enz_2	0.36914712436548236	0.3893089592875319	0.3924704183673463	0.34172007928388753	0.3739706179487182	0.35773082519280186	0.3728000077319584	0.39305717571059406	0.36853128756476694	0.3545991454545456	0.36831467968749987	0.3850828537859011	0.3456327879581151	0.36157826509186347	0.37382368421052625	0.36841455672823215	0.3651998597883597	0.34861772944297065	0.38543935638297866	0.3662336133333331	0.3790352673796789	0.38225386327077765	0.357718120967742	0.37364728571428557	0.35023281891891883	0.3606392005420053	0.38235352989130417	0.366859141689373	0.3689451475409835	0.3646713260273972	9097.276649746193	10039.3155216285	10143.97193877551	8865.437340153452	9462.094871794872	9352.375321336762	9102.80412371134	9951.405684754522	9129.072538860104	8976.012987012988	9451.0859375	9746.289817232377	9155.065445026177	9284.396325459318	9716.936842105262	9117.052770448548	8808.722222222223	8798.159151193633	9670.5	9521.008	9552.419786096256	9707.45308310992	8947.61559139785	9640.024258760108	8862.845945945946	9266.073170731708	9902.630434782608	10045.806539509536	9620.786885245901	9126.95890410959
thyme_enz_3	0.3871879278074867	0.40457403753351207	0.3932233655913976	0.4032397708894881	0.39926638108108137	0.36450830894308944	0.3895627581521737	0.41216539237057237	0.3700637650273223	0.38449753150684945	0.4109727335164836	0.3879731900826446	0.37585662707182305	0.3974976066481993	0.3922486249999998	0.39520369359331486	0.39435968994413384	0.3735841820728286	0.3653908932584269	0.3980268732394364	0.4111011553672318	0.41872510764872534	0.4131542727272727	0.3907052621082619	0.4020997542857144	0.38168447851002874	0.39374533333333306	0.3986147463976944	0.4011293034682082	0.3981301449275363	9886.01871657754	10090.463806970509	9847.005376344086	10255.137466307278	9755.843243243244	9840.482384823848	10259.861413043478	10236.708446866485	9586.032786885246	10178.838356164384	10079.791208791208	9748.217630853995	9594.43370165746	10009.675900277009	10018.872222222222	9692.532033426183	9751.932960893855	9140.280112044818	9387.789325842698	9935.83661971831	10066.562146892655	10165.56090651558	10258.46590909091	9920.749287749288	9854.208571428571	10083.52435530086	10679.485632183909	10172.291066282422	10170.248554913294	9721.571014492754
thyme_enz_4	0.4000625864022663	0.41874864488636326	0.3772243447293443	0.4068669885714283	0.40203151289398276	0.37823668390804593	0.37713183573487036	0.3976810606936416	0.3837749913043477	0.38458006686046514	0.4134568658892129	0.389093678362573	0.3744793519061582	0.37925193235294086	0.4028980058997049	0.38091094082840266	0.4177990445103857	0.38832623511904757	0.37564437611940277	0.4154168562874252	0.40821836336336337	0.3775942951807229	0.41171171601208423	0.3932945272727272	0.3654223161094227	0.3619288445121951	0.4035525229357797	0.4131662944785275	0.3929991753846153	0.3689498827160494	10206.971671388103	10653.545454545454	9345.68091168091	9588.388571428572	9875.985673352436	9382.55459770115	9882.602305475504	9502.884393063583	9250.623188405798	9990.476744186046	10900.836734693878	9587.921052631578	9316.316715542522	9923.394117647058	9872.247787610619	9724.917159763314	10069.617210682492	9545.848214285714	9764.477611940298	10535.952095808383	9858.513513513513	9150.864457831325	10458.567975830816	10273.387878787878	8835.191489361701	9624.173780487805	10212.094801223242	9864.5	9835.504615384616	9090.45987654321
thyme_enz_5	0.36997749113924067	0.3611319720812182	0.3688439694656486	0.35059710459183674	0.36416194373401556	0.3608324256410256	0.3608545192802056	0.3745355773195878	0.36184142377260997	0.3548251917098443	0.3828987402597399	0.36807757031249994	0.3523420000000001	0.3643693874345552	0.3738289396325459	0.3675937789473684	0.3564148970976255	0.3683565343915344	0.3884792997347478	0.34769972872340416	0.3625371253333332	0.365933513368984	0.3697974530831099	0.36605369892473144	0.34767604851752026	0.3432818864864867	0.38582676151761475	0.3641109184782607	0.35139091280653967	0.3749294426229508	9897.541772151899	10046.865482233503	10027.188295165395	9533.22193877551	9951.048593350384	9377.930769230768	9681.768637532134	10157.33762886598	9173.97157622739	9611.580310880829	9970.407792207792	10066.205729166666	9169.501305483029	9723.71727748691	10137.75590551181	9915.189473684211	9403.187335092349	9457.502645502645	10315.297082228117	9616.343085106382	9668.504	9615.770053475935	9590.76943699732	9485.575268817205	9090.630727762804	9686.972972972973	10156.653116531164	10437.76902173913	10115.623978201635	9488.874316939891
thyme_enz_6	0.388486510695187	0.3797529008042895	0.3707507123655912	0.37762399460916446	0.3700531162162161	0.36957081300812994	0.3695929211956522	0.38985989100817425	0.3429391174863387	0.3940317260273971	0.37877070604395585	0.3791969889807162	0.36501703038674044	0.37975326038781154	0.3910002055555556	0.3760608022284122	0.4172433938547487	0.3679892324929969	0.38944999999999963	0.3789056338028166	0.37073562711864383	0.3931761643059491	0.40114184374999995	0.3905355584045582	0.38087515142857165	0.3669454441260744	0.4020060718390804	0.3727465273775214	0.40984291907514414	0.3790181130434781	10431.786096256685	10201.702412868633	10050.228494623656	10070.269541778976	10150.6	10492.78319783198	10465.576086956522	10507.967302452316	9399.986338797815	10512.386301369863	9855.513736263736	10017.66391184573	10302.157458563535	10382.975069252077	10473.03611111111	10303.696378830084	10588.14245810056	9892.672268907563	10840.047752808989	10079.259154929578	10324.74858757062	9918.376770538243	10318.900568181818	10468.917378917378	9857.468571428572	10184.928366762178	10883.002873563219	10326.057636887608	10630.115606936417	10200.655072463767
thyme_enz_7	0.4035990140845074	0.39897770212765965	0.4034352571428574	0.4200352877697843	0.4111176014492755	0.39005932116788317	0.39605272058823526	0.39919937777777803	0.37970520149253734	0.4025347067669174	0.3956520075757577	0.4257644732824429	0.3853866692307693	0.40961482945736444	0.36162280468750024	0.37753401574803164	0.3724671269841271	0.38385536800000036	0.40759687903225794	0.40409505691056924	0.39368806557377073	0.3685245785123968	0.3856194000000002	0.4359305546218488	0.41098234745762735	0.4082892820512821	0.3755827155172414	0.3718158347826086	0.3581132719298246	0.4042130884955753	9979.528169014084	10609.148936170213	9953.9	9953.100719424461	10667.188405797102	10360.737226277372	9681.779411764706	9891.518518518518	9736.320895522387	10748.676691729323	10290.568181818182	10999.015267175573	9697.323076923078	9758.627906976744	9423.4609375	10399.204724409448	9569.214285714286	9605.344	10219.854838709678	10854.59349593496	9792.393442622952	9890.297520661157	10527.95	10654.126050420167	10234.22033898305	10216.145299145299	10787.818965517241	10516.304347826086	10198.61403508772	9868.893805309735
thyme_enz_8	0.28885750393700793	0.29415752173913084	0.30792461904761914	0.3024974860557769	0.2871274720000001	0.29942571485943814	0.2868747298387097	0.289770287449393	0.3059079715447155	0.27760280000000015	0.29156902868852475	0.3058903251028806	0.2980535743801652	0.3078339751037346	0.3055431833333335	0.3063066861924686	0.30641814705882353	0.29701335443038007	0.31536290254237315	0.3198464085106383	0.3188484102564105	0.31604460085836916	0.3191222068965517	0.3054863203463206	0.30740221304347853	0.31082049781659404	0.3198025438596492	0.30754633039647583	0.3130027654867258	0.3341356755555557	10075.425196850394	9692.03557312253	9824.535714285714	9118.414342629481	9126.016	9470.91967871486	9095.0	9754.331983805669	9274.361788617885	9111.285714285714	10052.545081967213	9916.415637860082	9732.727272727272	10547.43153526971	9685.170833333334	10041.790794979079	9628.029411764706	9611.928270042194	9695.186440677966	10471.808510638299	10081.28205128205	9330.536480686695	10492.025862068966	9499.341991341991	9650.852173913043	10183.056768558952	10071.776315789473	9734.017621145375	9863.29646017699	9814.617777777778
thyme_enz_9	0.378140543902439	0.3690700709046453	0.351414200980392	0.3489211916461916	0.36719596798029547	0.3563848320987654	0.3500451584158414	0.37521127047146385	0.35216175870646765	0.3702154613466333	0.36522823749999994	0.37663074937343366	0.3611426532663315	0.34933156926952147	0.3775178434343432	0.37745524810126574	0.3531323578680203	0.37985892111959274	0.3621163647959184	0.3892358286445011	0.36678211538461525	0.3891862596401027	0.3668271443298972	0.3589392067183465	0.3458890518134714	0.3572676493506493	0.3786998671874997	0.33369098955613585	0.3780548586387436	0.3474742729658794	10052.265853658537	10456.129584352078	9877.031862745098	9721.36855036855	10174.108374384237	9888.496296296296	9487.69306930693	9926.856079404466	9208.701492537313	10161.503740648379	9759.875	10064.997493734336	9764.020100502512	9458.178841309824	10005.95202020202	9888.113924050633	9518.799492385786	10236.725190839694	9935.517857142857	10153.191815856777	9492.728205128205	10204.511568123393	10472.157216494845	9230.865633074935	9331.158031088084	9754.968831168831	10537.1171875	9501.430809399479	10519.450261780104	9652.514435695539
