#	alphatic	aromatic	postivecharge	negativecharge	uncharge
thyme_enz_0	0.3888888888888889	0.09259259259259259	0.1574074074074074	0.1388888888888889	0.2222222222222222
thyme_enz_1	0.37962962962962965	0.09259259259259259	0.16666666666666666	0.14814814814814814	0.21296296296296297
thyme_enz_2	0.30808080808080807	0.06565656565656566	0.1717171717171717	0.16161616161616163	0.29292929292929293
thyme_enz_3	0.3541666666666667	0.11458333333333333	0.1875	0.125	0.21875
thyme_enz_4	0.371900826446281	0.0743801652892562	0.1652892561983471	0.1652892561983471	0.2231404958677686
thyme_enz_5	0.34080717488789236	0.08520179372197309	0.15695067264573992	0.15695067264573992	0.2600896860986547
thyme_enz_6	0.34	0.07333333333333333	0.14666666666666667	0.18	0.26
thyme_enz_7	0.34	0.07333333333333333	0.14666666666666667	0.18	0.26
thyme_enz_8	0.40963855421686746	0.08433734939759036	0.10843373493975904	0.10843373493975904	0.2891566265060241
thyme_enz_9	0.3574007220216607	0.07581227436823104	0.15162454873646208	0.1371841155234657	0.2779783393501805
thyme_enz_10	0.36678200692041524	0.07612456747404844	0.14186851211072665	0.1453287197231834	0.2698961937716263
thyme_enz_11	0.39759036144578314	0.10843373493975904	0.14457831325301204	0.10843373493975904	0.24096385542168675
thyme_enz_12	0.3780487804878049	0.09146341463414634	0.1524390243902439	0.1402439024390244	0.23780487804878048
thyme_enz_13	0.33448275862068966	0.09310344827586207	0.15172413793103448	0.12413793103448276	0.296551724137931
thyme_enz_14	0.3261538461538461	0.08	0.1476923076923077	0.13538461538461538	0.31076923076923074
thyme_enz_15	0.3933333333333333	0.08	0.14666666666666667	0.13333333333333333	0.24666666666666667
thyme_enz_16	0.4013605442176871	0.08163265306122448	0.14965986394557823	0.1360544217687075	0.23129251700680273
thyme_enz_17	0.3877551020408163	0.09183673469387756	0.1377551020408163	0.11734693877551021	0.2653061224489796
thyme_enz_18	0.3702127659574468	0.09787234042553192	0.16170212765957448	0.12340425531914893	0.24680851063829787
thyme_enz_19	0.40372670807453415	0.10559006211180125	0.14285714285714285	0.11801242236024845	0.22981366459627328
thyme_enz_20	0.37668161434977576	0.08520179372197309	0.14349775784753363	0.14349775784753363	0.25112107623318386
thyme_enz_21	0.38388625592417064	0.07582938388625593	0.14691943127962084	0.14691943127962084	0.24644549763033174
thyme_enz_22	0.3867403314917127	0.07734806629834254	0.143646408839779	0.14917127071823205	0.2430939226519337
thyme_enz_23	0.3423728813559322	0.08813559322033898	0.15932203389830507	0.11186440677966102	0.2983050847457627
thyme_enz_24	0.3615819209039548	0.0903954802259887	0.15254237288135594	0.14124293785310735	0.2542372881355932
thyme_enz_25	0.3645833333333333	0.09375	0.15104166666666666	0.13020833333333334	0.2604166666666667
thyme_enz_26	0.33613445378151263	0.06722689075630252	0.16806722689075632	0.14285714285714285	0.2857142857142857
thyme_enz_27	0.36363636363636365	0.06896551724137931	0.1536050156739812	0.14733542319749215	0.2664576802507837
thyme_enz_28	0.3523809523809524	0.06666666666666667	0.15714285714285714	0.15714285714285714	0.26666666666666666
thyme_enz_29	0.3563636363636364	0.06909090909090909	0.16363636363636364	0.14181818181818182	0.2690909090909091
thyme_enz_30	0.3667711598746082	0.06583072100313479	0.14733542319749215	0.1536050156739812	0.2664576802507837
thyme_enz_31	0.3490566037735849	0.07547169811320754	0.1650943396226415	0.1320754716981132	0.2783018867924528
thyme_enz_32	0.3490566037735849	0.07547169811320754	0.16037735849056603	0.1320754716981132	0.2830188679245283
thyme_enz_33	0.34962406015037595	0.07142857142857142	0.16541353383458646	0.12781954887218044	0.2857142857142857
thyme_enz_34	0.33620689655172414	0.06896551724137931	0.1724137931034483	0.15517241379310345	0.2672413793103448
thyme_enz_35	0.37174721189591076	0.08550185873605948	0.1524163568773234	0.10408921933085502	0.2862453531598513
thyme_enz_36	0.3177570093457944	0.06542056074766354	0.16822429906542055	0.12149532710280374	0.32710280373831774
thyme_enz_37	0.3432203389830508	0.08898305084745763	0.1652542372881356	0.1483050847457627	0.2542372881355932
thyme_enz_38	0.35231316725978645	0.08540925266903915	0.1494661921708185	0.1387900355871886	0.27402135231316727
thyme_enz_39	0.3438485804416404	0.0694006309148265	0.15141955835962145	0.14511041009463724	0.2902208201892745
thyme_enz_40	0.346875	0.065625	0.15	0.146875	0.290625
thyme_enz_41	0.35714285714285715	0.06722689075630252	0.17647058823529413	0.15966386554621848	0.23949579831932774
thyme_enz_42	0.346031746031746	0.07301587301587302	0.1492063492063492	0.1492063492063492	0.28253968253968254
thyme_enz_43	0.346031746031746	0.07301587301587302	0.1492063492063492	0.1492063492063492	0.28253968253968254
thyme_enz_44	0.3576923076923077	0.07692307692307693	0.15384615384615385	0.1576923076923077	0.25384615384615383
thyme_enz_45	0.3468013468013468	0.07407407407407407	0.15151515151515152	0.1447811447811448	0.2828282828282828
thyme_enz_46	0.3148148148148148	0.046296296296296294	0.14814814814814814	0.1574074074074074	0.3333333333333333
thyme_enz_47	0.32413793103448274	0.04827586206896552	0.14482758620689656	0.15862068965517243	0.32413793103448274
thyme_enz_48	0.3254437869822485	0.07100591715976332	0.15976331360946747	0.16568047337278108	0.2781065088757396
thyme_enz_49	0.35526315789473684	0.07456140350877193	0.16228070175438597	0.15350877192982457	0.2543859649122807
thyme_enz_50	0.33624454148471616	0.07423580786026202	0.1703056768558952	0.14847161572052403	0.27074235807860264
thyme_enz_51	0.33544303797468356	0.07278481012658228	0.1518987341772152	0.14240506329113925	0.2974683544303797
thyme_enz_52	0.33544303797468356	0.0759493670886076	0.15822784810126583	0.14240506329113925	0.2879746835443038
thyme_enz_53	0.3322784810126582	0.0759493670886076	0.1550632911392405	0.14240506329113925	0.29430379746835444
thyme_enz_54	0.3280757097791798	0.07255520504731862	0.15772870662460567	0.14195583596214512	0.2996845425867508
thyme_enz_55	0.3259493670886076	0.0759493670886076	0.15822784810126583	0.13924050632911392	0.30063291139240506
thyme_enz_56	0.3291139240506329	0.07278481012658228	0.15822784810126583	0.13924050632911392	0.30063291139240506
thyme_enz_57	0.3333333333333333	0.0718954248366013	0.16013071895424835	0.13725490196078433	0.2973856209150327
thyme_enz_58	0.3247588424437299	0.07395498392282958	0.15112540192926044	0.1414790996784566	0.3086816720257235
thyme_enz_59	0.3247588424437299	0.07395498392282958	0.15112540192926044	0.1414790996784566	0.3086816720257235
thyme_enz_60	0.3279742765273312	0.07395498392282958	0.15112540192926044	0.1414790996784566	0.3054662379421222
