pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.1485742394547483,0.1483317150058994,0.13809973939278256,-0.028455857324065317,-0.2745737058187632,0.06620731862766774,0.1837339336744218,-0.25437673487493845,0.1090960204964024,-0.02278221780301931,-0.17263332266079578,0.1732075712265158,0.14167127509959793,-0.1538905226102024,-0.17644163312171654,0.3239655080029901,0.31664270612969303,-0.5529080132382388,-0.10446414974382781,-0.009003869915150836,1.1695515824589342,1.9802237268162357,1.5787809301623523,2.3405478909256736,1.3007741466890597,1.1925255061415634,1.7347672684024027,2.1106004666208382,1.836920347279256,2.1566551458835024,1.798347858923098,1.5064721555867724,1.603277568658414,2.2522459019058,2.412312690725292,0.963023068203613,1.1133256085595953,2.941409051125819,1.5689417000294712,1.6493941236296064
0.13455723606381836,0.1156536703848149,0.14741975188605505,-0.06546860755854003,-0.2791248288300824,0.10659711891022393,0.1561421793526931,-0.2587810206961789,0.10046580212942945,-0.004295361196486987,-0.16746983116619932,0.21452533606264515,0.1654362218269146,-0.16527988261014584,-0.21305499120633567,0.324746256938959,0.32486518605355846,-0.5438773774150047,-0.08955934003555961,-0.003497518894579164,1.1591918643263266,2.2149187587302586,1.6705034824640916,2.327737916391325,1.434469132965544,1.1108627415842764,1.8037957765826436,1.915137813996412,1.712408557075912,2.120025789603343,1.7531967878779995,1.5699933949074947,1.5539040337254335,2.3101463819227406,2.3067525525849844,1.0170887346373296,0.9002455959308782,2.7656079029523686,1.5953509351412851,1.5856872908026995
0.13221226672506167,0.19454250995709504,0.1216189881858474,-0.004770061416483567,-0.2302897018429293,0.11694716781996463,0.20493675497937885,-0.23959093617922386,0.1427941976585965,-0.034327996761379896,-0.12474103773144503,0.15983581011048312,0.13842618881986116,-0.2128056348258563,-0.18400155420702408,0.2550085907903709,0.27181153829777427,-0.571216673808423,-0.11189573716096446,-0.02449467941070457,1.0486822271130167,2.254642264897756,1.5784745121320651,2.119281966715038,1.6855539379703521,1.321852103531645,1.8810816397636756,2.046073954346552,1.8068389924711377,2.31849409037363,1.772752708194318,1.3828890746238014,1.5556740739032815,1.9547245234946304,1.9934439624185536,0.9736603035911154,1.0573604818218045,2.806330904853983,1.653749950310294,1.6829958546726467
0.11296077979347975,0.24875822993593505,0.05971630629732761,0.039928784547266394,-0.27752287603932574,0.10322800617255538,0.24721766688988245,-0.3348537837119012,0.16851241052716243,0.03490047452945295,-0.148539909674216,0.20391704589316048,0.10903679157460912,-0.16998787898973816,-0.27696424976398565,0.2629075559128326,0.2285330681413989,-0.5727828558298803,-0.060335206975386614,0.021369640769371444,1.0718123445457544,2.3921963378823614,1.4798102671621456,2.25618044237312,1.4930334496214577,1.1879374875920496,1.7984344888615988,2.0807190501182076,1.6823161464221532,2.1366004418708733,1.8462557840799088,1.394669840662076,1.5287621466834727,1.972615380358048,2.3731729436315847,1.172957646783766,1.024313011132394,2.591666786474032,1.791839945437291,1.5781725503809565
0.09986850384136611,0.28182149902683523,0.10630955326414915,-0.03133877800641802,-0.23083644745585605,0.08811689506378965,0.18238845686723107,-0.2614118303760701,0.17864312643438662,0.009859630559258483,-0.10163503544966383,0.1216525057902861,0.1921311256276033,-0.1818522585333305,-0.2716575445774755,0.20526708236651964,0.2338026862149539,-0.5828518884665663,-0.08989062242595094,0.051613340234951975,1.108858781412127,2.4934857238497767,1.6256778252866284,2.39072776558435,1.39887350457758,1.2208603263522553,2.01660212900362,2.0720816854503066,1.62559263023535,2.272622909502556,1.9277676686874825,1.6491337350371251,1.695424370817277,2.1443637728260634,2.014092881207441,0.9716052862532314,0.9794280903314329,2.4773734958104807,1.5727138931071936,1.6155659438017254
0.16707692195636242,0.19410097143315014,0.15113586254958844,-0.04495626358895616,-0.26084985947373823,0.1201468566386607,0.2091728536500264,-0.213001549196916,0.16846781333186492,-0.0451706483549422,-0.11120890062217155,0.16625415919300243,0.10733888141693183,-0.22039772472534255,-0.14025945567563036,0.30282984643338173,0.27607667889831344,-0.6707834464401125,-0.13971816020534034,-0.016254837218131476,1.0165370008564951,2.323645381206456,1.5957987842547317,2.2055167781418166,1.647643632567577,1.235487747397956,1.9054212038520384,2.2139032655321724,1.746988448217707,2.1578851330886977,1.6873408251999935,1.5204564698557708,1.5135013639947417,2.1396399070005634,2.208208527161125,0.8793963048813515,1.0759643238656975,2.889278875579652,1.6214440882614327,1.5153083950802524
0.07476805084325837,0.25803313497572944,0.09379826295025555,-0.05194676353788,-0.20701816057413616,0.09679649950599246,0.22653660254038654,-0.27579305810419347,0.19562117526897235,0.0026254250784567426,-0.1309798818868005,0.19338274931102653,0.16026263251148914,-0.21392898810441793,-0.25177610996532895,0.23411179957396944,0.2159997950850969,-0.5216178282842093,-0.09343158238156304,-0.005443754806103413,0.9868160566373274,2.340158713602148,1.550735510767254,2.187287657796737,1.8989230428408288,1.2518664519001281,1.8104549516960835,2.0258051633310723,1.760514778195392,1.9180157857615996,1.8745568585814492,1.5454745189863461,1.3254878217767243,2.0739726713415525,2.26834140767226,0.9923144839260594,1.109664805664748,3.049076655159209,1.6975877783004727,1.4779179666355136
-0.029017908413394,0.20024611491829314,0.16481135705670982,0.06693294010383616,-0.0876227531564212,0.1835823130781723,0.4548606286832204,-0.523087791447822,0.3309146615751472,-0.006951295088533333,-0.2684015080616631,0.2336319142441117,0.06732405242717504,-0.21670111104958287,-0.20117611711641223,0.10963393325017584,0.16945728893020356,-0.5056260510815588,-0.07887867033582338,-0.0639319985158337,0.9296390455743055,2.2775039584683587,1.3136235463026071,2.3197099128154464,1.8779309782015907,1.272195536859712,2.35860071663428,1.4211280078998296,1.2933223781249874,2.1494469976611312,1.5982254337438597,1.4029776098259177,1.4564635115134525,1.7368327862974033,1.977350684841492,0.995470451850395,0.7699219053964852,3.343544286540677,1.5731081805415743,1.5426774736077131
0.29552735532765645,0.1284066791495146,0.15093142930589132,-0.13115762072478915,-0.3814611433174757,0.11323974901434042,0.012442393839860144,-0.134018455604844,-0.022531375661944162,-0.13319688224583107,-0.15373640307896708,0.18091302604658277,0.16108729250658618,-0.1647397012685382,-0.06599997752238969,0.4752132739224438,0.3826671332022659,-0.5493373864353476,-0.1572350780129019,-0.0070143084421127565,0.9877946763947854,1.722339930452392,1.6100258031713415,1.7662100208757465,1.9382744908131933,1.069660594920543,1.3412159933611385,1.8611316616884748,1.8159283357680345,1.9015019255167145,1.883023049039927,1.4710930927798347,1.6964060512829477,2.1060082466945413,2.7966642527010306,1.0451472004850983,1.188507057959059,3.8871596530411425,1.3796274457118427,1.6151190142986973
0.14429531401265214,0.13585424841895838,0.11555819171535993,-0.07033123267843193,-0.2646756364036213,0.09336512829125485,0.1845484539950304,-0.2522851006202781,0.11535322265685123,-0.03459125566100129,-0.14286165037966628,0.1892153935447747,0.1797267031653445,-0.1442574749759498,-0.1828337917448304,0.3172079832782791,0.310518232465085,-0.5251040350691081,-0.15545502232941236,-0.01324767168129052,1.0988131866678996,2.1303199296722646,1.532365305932821,2.2648318996708765,1.5392562443449396,1.1950082470893608,1.7872161461267764,1.9758331128362785,1.7247134522265652,2.1418642240010684,1.8757164629786784,1.5504519439020454,1.5142143066913618,2.1881820652314934,2.2810612055848143,0.9742083354108952,1.0140035048759193,2.9386231855815925,1.4546782510248284,1.598264837844125
