#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
enz_0	0.053010087123557155	0.07686462632915787	0.03445655663031215	0.058311095835912874	0.013252521780889289	0.03180605227413429	0.0689131132606243	0.06626260890444645	0.021204034849422862	0.053010087123557155	0.08481613939769145	0.03710706098649001	0.02385453920560072	0.013252521780889289	0.026505043561778577	0.05566059147973502	0.053010087123557155	0.018553530493245006	0.03180605227413429	0.07421412197298002	2.041996412927001e-06	2.9608947987441518e-06	1.3272976684025507e-06	2.2461960542197014e-06	5.104991032317503e-07	1.2251978477562008e-06	2.6545953368051014e-06	2.5524955161587517e-06	8.167985651708005e-07	2.041996412927001e-06	3.267194260683202e-06	1.4293974890489008e-06	9.188983858171505e-07	5.104991032317503e-07	1.0209982064635006e-06	2.1440962335733512e-06	2.041996412927001e-06	7.146987445244504e-07	1.2251978477562008e-06	2.8587949780978017e-06	0.0358494409329064	0.0351916949524825	0.03669147568606397	0.03607407859850466	0.03341687694791959	0.03222366308998931	0.032729868604252185	0.03481999590803476	0.03136961916664429	0.03482511880285434	0.033096800716615374	0.033086817326907395	0.030745020128648326	0.033477899509711875	0.03545637696799476	0.03383590074764689	0.033681529277783076	0.029962460042739038	0.033052819572581126	0.032177634431339926	0.03288209210538579	0.03310802586761422	0.03353187676587501	0.03340457754750518	0.031166879437935908	0.03239544386761582	0.03292718116024091	0.03215655337989261	0.03346847007541434	0.030543304024722325	0.03591005883859514	0.03488713094552143	0.03575686826769736	0.0336803314854457	0.0355045591909161	0.03378658676879236	0.035042445192688655	0.03509565961920953	0.0318902867999277	0.03395895168600752	0.032797668325975936	0.03244901785843278	0.032705901007178996	0.033276332705130154	0.034208442807738944	0.03444445675314505	0.033668824835658855	0.03164101008781963	0.03323239915230603	0.03316528894019518	0.032578592740815066	0.03218757084770367	0.03231415420534102	0.030860181289462538	0.030304115036276322	0.0333220223748694	0.03411571575062793	0.03188410976077859	0.03370100669912658	0.031630207926795245
enz_1	0.047899216334107916	0.06762242305991706	0.03381121152995853	0.06480482209908718	0.01127040384331951	0.030993610569128652	0.05353441825576767	0.06480482209908718	0.01127040384331951	0.04226401441244816	0.08171042786406645	0.04508161537327804	0.03662881249078841	0.019723206725809142	0.03381121152995853	0.061987221138257304	0.07325762498157681	0.03381121152995853	0.016905605764979265	0.08452802882489632	1.804869065348979e-06	2.548050445198559e-06	1.2740252225992794e-06	2.4418816766486188e-06	4.246750741997598e-07	1.1678564540493393e-06	2.017206602448859e-06	2.4418816766486188e-06	4.246750741997598e-07	1.592531528249099e-06	3.0788942879482585e-06	1.6987002967990392e-06	1.3801939911492193e-06	7.431813798495796e-07	1.2740252225992794e-06	2.3357129080986787e-06	2.7603879822984386e-06	1.2740252225992794e-06	6.370126112996397e-07	3.185063056498198e-06	0.035826685451815124	0.0359051438046502	0.03324153093505179	0.033736541723375375	0.03440715216582022	0.03231003853788366	0.03253236444105899	0.0355785562408006	0.03246865172109234	0.034247672570316065	0.03379408615131859	0.035435785864274476	0.03345127681345722	0.03186430364572364	0.034812326565108694	0.034635001130398975	0.03250432311277659	0.03424824059866978	0.032831510543870776	0.035008189278299816	0.03251509311068929	0.034917831069566765	0.0321690252173167	0.03275593262449797	0.02999630859335876	0.031682086855745896	0.03252379442597651	0.02971380267830148	0.03232339565699854	0.029745747510954976	0.03511324990690591	0.03758407318986125	0.03458297937550638	0.03427880585361081	0.035381718871938146	0.03367370757413728	0.031753464908005076	0.034303277754761566	0.03204072574507065	0.035098120857387546	0.033673357217201064	0.03471168777361948	0.03343646284393558	0.03192106292603802	0.034314966936178914	0.03306699552938179	0.03258001000492007	0.03377894205752398	0.03341009052182778	0.03398519612418595	0.031033884845404154	0.033735529648063915	0.0337207403386049	0.031374909546863415	0.030060380939062332	0.032616924885744886	0.03378683039702724	0.03126610779285344	0.03352997629527437	0.030185713170335537
enz_2	0.1480515528264051	0.08636340581540297	0.043181702907701486	0.03084407350550106	0.01542203675275053	0.03701288820660127	0.06785696171210233	0.07711018376375264	0.03701288820660127	0.021590851453850743	0.07094136906265244	0.018506444103300636	0.03084407350550106	0.018506444103300636	0.04935051760880169	0.046266110258251586	0.046266110258251586	0.027759666154950954	0.012337629402200423	0.08327899846485286	5.720059433324198e-06	3.336701336105782e-06	1.668350668052891e-06	1.1916790486092079e-06	5.958395243046039e-07	1.4300148583310495e-06	2.6216939069402573e-06	2.97919762152302e-06	1.4300148583310495e-06	8.341753340264455e-07	2.7408618118011783e-06	7.150074291655247e-07	1.1916790486092079e-06	7.150074291655247e-07	1.9066864777747326e-06	1.7875185729138118e-06	1.7875185729138118e-06	1.072511143748287e-06	4.7667161944368315e-07	3.2175334312448615e-06	0.03663907715904018	0.03494582851360502	0.03425433584656665	0.03481914480958101	0.03271538036067248	0.03073901149700441	0.03343510460819039	0.034712435419118434	0.03374606067743977	0.035171501028052415	0.034299222609857724	0.03104755154997614	0.03269584156542895	0.034733102799011525	0.034614269528576144	0.033205799895646995	0.03471692508245788	0.03049744873276845	0.03299019858808059	0.032210115881560475	0.03119464015082767	0.03298751700433001	0.03266375509264262	0.03197894571945146	0.03209809822604759	0.03323764146648967	0.03325564453531334	0.03437680193197949	0.031013192485853925	0.03192099988387885	0.034200378353331215	0.03642469496472225	0.03616123856065572	0.03473215321198259	0.032978895411716294	0.0317837724106566	0.03183762438686325	0.03386035657039155	0.03406994908146094	0.03560149499473349	0.03530586325635452	0.03140030200960464	0.03148632932012374	0.033161806228887314	0.03493069885827137	0.03277802599128272	0.03354149900735518	0.03048473499655819	0.032390408547141605	0.032669392529211506	0.0346780748167567	0.033423939869209884	0.031682074520648286	0.03261204893339243	0.03190521642250036	0.033028945931757876	0.033902267922531135	0.03504919942286507	0.0342449471497492	0.029673547151379417
enz_3	0.04242387984491088	0.06504994909553002	0.031110845219601314	0.06504994909553002	0.008484775968982177	0.031110845219601314	0.05373691447022045	0.06787820775185742	0.01131303462530957	0.039595621188583494	0.08484775968982176	0.04525213850123828	0.04242387984491088	0.016969551937964355	0.03393910387592871	0.06787820775185742	0.06787820775185742	0.03393910387592871	0.019797810594291747	0.09050427700247655	1.6074339404661334e-06	2.464732042048071e-06	1.1787848896751644e-06	2.464732042048071e-06	3.2148678809322667e-07	1.1787848896751644e-06	2.036082991257102e-06	2.5718943047458133e-06	4.286490507909689e-07	1.5002716777683911e-06	3.2148678809322668e-06	1.7145962031638756e-06	1.6074339404661334e-06	6.429735761864533e-07	1.2859471523729067e-06	2.5718943047458133e-06	2.5718943047458133e-06	1.2859471523729067e-06	7.501358388841956e-07	3.4291924063277513e-06	0.03640663765562626	0.03552732214046879	0.033380405984221526	0.0348707820546753	0.03436463038054407	0.033421261594641524	0.031233108578707435	0.03408546484726432	0.03285222952863002	0.03399996828503872	0.03408324720965189	0.03557209856586401	0.032959997496470696	0.03093669547566383	0.034158560909411245	0.03526919008399033	0.032742954381751316	0.03397643830432156	0.03277729594683407	0.03493791077388323	0.032692679255876475	0.03472847878603392	0.03126656603013417	0.032962492869083176	0.030142272123857044	0.031974972702948454	0.03285619955530588	0.02972080388758771	0.03306713561110861	0.03020394032407721	0.03561597811626574	0.0373252590711998	0.034769321227369684	0.03484932857269982	0.03602423418846533	0.03389164086342264	0.031302514866835024	0.0334754976486885	0.031769710183518374	0.0355765316873667	0.03460845995483411	0.034420004399653856	0.03261127686493628	0.03101263023001136	0.033908497487344993	0.033638630761193264	0.0328822795110726	0.033510946925188904	0.034160896764676985	0.034013205734226955	0.03088715393661858	0.033517044457936414	0.03322317338494039	0.03185792615817115	0.029955217319067664	0.032797321269205836	0.03379852757336457	0.030969390257012824	0.0330407939300551	0.03058649949239379
enz_4	0.04217949270705562	0.067487188331289	0.0337435941656445	0.067487188331289	0.008435898541411125	0.030931627985174123	0.0562393236094075	0.067487188331289	0.011247864721881499	0.03936752652658525	0.08435898541411124	0.04217949270705562	0.04217949270705562	0.01687179708282225	0.030931627985174123	0.067487188331289	0.067487188331289	0.0337435941656445	0.01687179708282225	0.08717095159458162	1.6005723134409724e-06	2.560915701505556e-06	1.280457850752778e-06	2.560915701505556e-06	3.201144626881945e-07	1.1737530298567131e-06	2.1340964179212966e-06	2.560915701505556e-06	4.268192835842593e-07	1.4938674925449075e-06	3.2011446268819447e-06	1.6005723134409724e-06	1.6005723134409724e-06	6.40228925376389e-07	1.1737530298567131e-06	2.560915701505556e-06	2.560915701505556e-06	1.280457850752778e-06	6.40228925376389e-07	3.3078494477780093e-06	0.03648900195021299	0.03614574861292239	0.03337648157650921	0.034443714693291834	0.03419855089107798	0.032550187282754356	0.0317989083731891	0.0349739947132117	0.03284567853087981	0.03375758313499908	0.033426070600101804	0.03601902960657243	0.03362913448825154	0.031567957654034404	0.03441521147930012	0.03543304678619041	0.0325946967706385	0.03342626153260547	0.032717850203871635	0.03507163798925558	0.032518965459859335	0.034410713458197836	0.03229903567975575	0.032036896881300264	0.030480429452540845	0.03171361553380643	0.03277133492541065	0.029640234766366062	0.03232399187960741	0.030112068912814684	0.03562370322964976	0.037837582842155035	0.03445621377277964	0.03477678706619769	0.035298562969897355	0.03385400377508852	0.03151495940767215	0.03378798550240012	0.03153395286579165	0.03529209665775105	0.03385609518957808	0.03505833840661404	0.03312415347064152	0.031367813459656474	0.03418955842536037	0.03333473543467991	0.032652304752639125	0.0333520963090397	0.03389076358588721	0.03440301074908086	0.031120482355301488	0.0334537326509432	0.03366744106623384	0.03126814048645746	0.03025760315064337	0.032662623108819774	0.033710741882553456	0.030926108853557215	0.03340873522797133	0.03031956664013771
enz_5	0.04242272190647278	0.06787635505035645	0.036766358985609746	0.06504817358992493	0.008484544381294557	0.031109996064746705	0.053735447748198856	0.06504817358992493	0.011312725841726075	0.039594540446041264	0.08484544381294556	0.04242272190647278	0.04242272190647278	0.016969088762589114	0.031109996064746705	0.07070453651078797	0.07070453651078797	0.03393817752517823	0.016969088762589114	0.08767362527337708	1.6073993177039966e-06	2.5718389083263946e-06	1.393079408676797e-06	2.4646789538127947e-06	3.214798635407993e-07	1.1787594996495976e-06	2.036039135758396e-06	2.4646789538127947e-06	4.286398180543991e-07	1.500239363190397e-06	3.2147986354079933e-06	1.6073993177039966e-06	1.6073993177039966e-06	6.429597270815987e-07	1.1787594996495976e-06	2.6789988628399945e-06	2.6789988628399945e-06	1.2859194541631973e-06	6.429597270815987e-07	3.321958589921593e-06	0.03624669393470831	0.03607808793749064	0.03254237551319448	0.035045335337310315	0.03443209820588166	0.03262108691423792	0.03184274479142144	0.03343144320273203	0.03270729327896963	0.03332972482832614	0.03389985594920752	0.03546366947466594	0.032547487734002366	0.03150004753904359	0.034506440349386845	0.035268004002871174	0.03273860803537206	0.033718085615745984	0.032875608256315005	0.03501891588019769	0.032333768565854924	0.033980352498388766	0.03212847794409583	0.03274623026722611	0.031097214664272562	0.03177446259233149	0.033224065665873305	0.029941520167552863	0.03359367928684635	0.03053844010604557	0.03597965126764546	0.03793310222646023	0.03413110990429952	0.03548358640621111	0.03571750587091885	0.03385493726952706	0.031561039135222596	0.03342127164960598	0.031311313577224095	0.03522298411282949	0.033903159249058186	0.03456129282569891	0.033415945799866655	0.031525397734351375	0.03392414116815195	0.033108439594394426	0.0327079399803953	0.033181533399368156	0.033979596444612736	0.03427839054578301	0.030840420589104987	0.033420746565828864	0.033489200344772145	0.03167747914179707	0.030219567960639543	0.032837003429611475	0.0335766750156416	0.03069868011726985	0.03391374665256413	0.03012403486119067
enz_6	0.04242659339920578	0.06505410987878218	0.031112835159417568	0.06788254943872923	0.008485318679841154	0.031112835159417568	0.05374035163899398	0.06788254943872923	0.011313758239788207	0.03959815383925872	0.08485318679841156	0.04525503295915283	0.04525503295915283	0.01697063735968231	0.03394127471936462	0.06788254943872923	0.06788254943872923	0.03394127471936462	0.01697063735968231	0.0876816263583586	1.6013075209677876e-06	2.4553381988172744e-06	1.1742921820430442e-06	2.56209203354846e-06	3.202615041935575e-07	1.1742921820430442e-06	2.028322859892531e-06	2.56209203354846e-06	4.2701533892474335e-07	1.4945536862366017e-06	3.2026150419355753e-06	1.7080613556989734e-06	1.7080613556989734e-06	6.40523008387115e-07	1.28104601677423e-06	2.56209203354846e-06	2.56209203354846e-06	1.28104601677423e-06	6.40523008387115e-07	3.309368876666761e-06	0.03672651297631699	0.03599516081370588	0.03281689504063731	0.03493839837678659	0.03394520823026067	0.03253144015208486	0.030778415173735155	0.03480963536288374	0.032478596698630326	0.033649504208118707	0.03380717953120335	0.036148212486641865	0.03302351339902333	0.03166420551035453	0.03449484616196713	0.03526520222326597	0.032555189710537814	0.03391365274431009	0.03249990870787055	0.035285623556888766	0.03314017634848874	0.034362938771805476	0.031291137726524976	0.032695025782473935	0.030706819731686052	0.03211200971836446	0.032995491199771056	0.029806064969886886	0.03272354522140081	0.03001104990442699	0.03575476295577883	0.0377688128279678	0.034500117162333616	0.034896440773773144	0.035281565907949376	0.03358515139561957	0.031217159184379353	0.03364680173517683	0.03173612160115807	0.03525385261245315	0.03395842685414064	0.03504499941018507	0.03313239770714114	0.03131436922628557	0.03415739465131262	0.033485379261679805	0.03258997079748851	0.03341832717808515	0.03392116976581946	0.03444882194474528	0.03143869474221351	0.03344082021106301	0.03343779907754012	0.03128828926446074	0.030132316040457567	0.03277402508394855	0.03369048540434883	0.030940100957101507	0.033332016702704984	0.030413302808853526
enz_7	0.042702161588330345	0.06405324238249552	0.03660185278999744	0.054902779184996156	0.015250771995832265	0.021351080794165173	0.07015355118082842	0.06710339678166197	0.03050154399166453	0.054902779184996156	0.07625385997916133	0.042702161588330345	0.01830092639499872	0.027451389592498078	0.042702161588330345	0.07320370557999488	0.06100308798332906	0.021351080794165173	0.015250771995832265	0.07930401437832778	1.6126541376264611e-06	2.4189812064396917e-06	1.3822749751083953e-06	2.073412462662593e-06	5.759479062951647e-07	8.063270688132306e-07	2.6493603689577577e-06	2.5341707876987245e-06	1.1518958125903294e-06	2.073412462662593e-06	2.8797395314758234e-06	1.6126541376264611e-06	6.911374875541976e-07	1.0367062313312964e-06	1.6126541376264611e-06	2.7645499502167906e-06	2.303791625180659e-06	8.063270688132306e-07	5.759479062951647e-07	2.994929112734856e-06	0.03557908843754829	0.03552861326248913	0.03397097413961762	0.03407873395943209	0.0359393662698536	0.03488885283274261	0.03319656647401251	0.034487708421766385	0.033588677852735616	0.03508094118627718	0.03318654824188846	0.03448309109803697	0.03514115916451813	0.03125576817557948	0.036852884767264976	0.03416507925524089	0.03412885562159637	0.03192411922758655	0.034027183299931756	0.03402587020846294	0.031242093113346244	0.033911678223051474	0.03153373057606812	0.03226711793522058	0.029655914305792574	0.030560279289852086	0.03065783969837116	0.03136264711080344	0.031301461013556166	0.028927002438190033	0.035436945816445145	0.03782939886232088	0.0352212072497051	0.03300604248834514	0.03474602718909534	0.03558795935747574	0.03499883376308454	0.0342992298413078	0.031175334473395332	0.034361293987690174	0.03386073766232905	0.03558108253947457	0.031576620417627425	0.03318327317807029	0.03633294797426853	0.033990372017077955	0.03177508054717861	0.031411369444353215	0.03368014343683113	0.03260591995888377	0.033563721327052626	0.033101073892883845	0.031825775481890715	0.031619090816237636	0.031113984502416776	0.03134635644469062	0.03203320887982198	0.03262489168291713	0.0317710258739183	0.030340935703629276
enz_8	0.06733953614373761	0.06733953614373761	0.033669768071868805	0.05892209412577041	0.011223256023956268	0.030863954065879738	0.05892209412577041	0.061727908131759476	0.025252326053901604	0.05050465210780321	0.08978604819165015	0.03647558207785787	0.02805814005989067	0.016834884035934403	0.03647558207785787	0.061727908131759476	0.05892209412577041	0.033669768071868805	0.01964069804192347	0.06453372213774854	2.5534412648130845e-06	2.5534412648130845e-06	1.2767206324065422e-06	2.234261106711449e-06	4.255735441355141e-07	1.1703272463726638e-06	2.234261106711449e-06	2.3406544927453276e-06	9.575404743049067e-07	1.9150809486098133e-06	3.404588353084113e-06	1.3831140184404209e-06	1.0639338603387853e-06	6.383603162032711e-07	1.3831140184404209e-06	2.3406544927453276e-06	2.234261106711449e-06	1.2767206324065422e-06	7.447537022371497e-07	2.4470478787792062e-06	0.035073385506969666	0.03533778409470763	0.033010523552789224	0.033908031624466595	0.0348095940973826	0.03341918895985456	0.0314482516453011	0.0354353116643232	0.03351213070705875	0.03355170671361319	0.03447377660051757	0.03501638876241481	0.03428289987950414	0.034296042031726794	0.03386176683790324	0.03459950849310276	0.03444274513935553	0.03200892511253631	0.03353847084720275	0.03459948324077671	0.03170444014067616	0.035439077908463436	0.031281218170547784	0.03188080406932502	0.030126819869412493	0.032087647274939526	0.031062932855416864	0.029050328361130317	0.03290384678486291	0.031031155047729218	0.035752646229596605	0.036654010996075626	0.03343177026731498	0.03495177001622659	0.035557084546727735	0.033655707066239084	0.03246949528733157	0.034177236805238556	0.03214828301555668	0.034252382453794285	0.03384934302882075	0.03480927735431141	0.03383699075670221	0.03391631766532907	0.03395511933321563	0.03296615025267631	0.03398411153090986	0.03121460657773918	0.03263551152689883	0.03502919248324344	0.03136049318866883	0.03465845409026979	0.032805496239765156	0.03132458542088239	0.030162684530683614	0.03293294487689514	0.03221782173266843	0.030817855001880237	0.03353055652624744	0.030941994804704564
enz_9	0.05499253167461969	0.06049178484208166	0.0357451455885028	0.057742158258350676	0.008248879751192954	0.02474663925357886	0.06324141142581265	0.0714902911770056	0.021997012669847875	0.04399402533969575	0.09348730384685347	0.04949327850715772	0.03024589242104083	0.016497759502385908	0.041244398755964765	0.057742158258350676	0.057742158258350676	0.03024589242104083	0.016497759502385908	0.0714902911770056	2.122382676357027e-06	2.3346209439927297e-06	1.3795487396320676e-06	2.2285018101748783e-06	3.1835740145355406e-07	9.550722043606623e-07	2.440740077810581e-06	2.759097479264135e-06	8.489530705428109e-07	1.6979061410856217e-06	3.608050549806946e-06	1.9101444087213247e-06	1.1673104719963649e-06	6.367148029071081e-07	1.5917870072677703e-06	2.2285018101748783e-06	2.2285018101748783e-06	1.1673104719963649e-06	6.367148029071081e-07	2.759097479264135e-06	0.03508752729712757	0.035223414667783524	0.03400362999707397	0.032635114449935866	0.034441417842781194	0.03425584169516799	0.031157527265399595	0.03445153371898273	0.03391327424294336	0.033171379621814066	0.03360882733871288	0.035885737295280884	0.034890269635936014	0.034301754134975146	0.03420609627590309	0.034113951064791745	0.034878458065020275	0.03277396509316113	0.032624991974630514	0.03452976471972977	0.032190852883399894	0.035946471322225	0.031219655353021666	0.0319630039766884	0.029677659815537487	0.03255811638174898	0.031804708799150996	0.029166778371392314	0.03230529124196413	0.03026335887398865	0.03591662571971455	0.037009461783597555	0.03445008051417862	0.03352180339110696	0.03524676991131613	0.034331078517515275	0.0322232872220582	0.033679156842732066	0.03168786313238023	0.03345598830431313	0.033894525624815396	0.03512948704462064	0.0335009828170519	0.033979261753168954	0.033635616162126604	0.03372315383561295	0.03442478171267643	0.032492426569247036	0.032448694874200705	0.03501446451547548	0.03213306473448626	0.034132773692149856	0.03259971301353688	0.031145180493949126	0.030646717698579913	0.033112671682585616	0.03166735030381324	0.030598231866338536	0.03296116539523387	0.031237514752284035
