#	alphatic	aromatic	postivecharge	negativecharge	uncharge
enz_0	0.39644970414201186	0.07100591715976332	0.15088757396449703	0.14201183431952663	0.23964497041420119
enz_1	0.39076923076923076	0.07692307692307693	0.13538461538461538	0.12923076923076923	0.2676923076923077
enz_2	0.445859872611465	0.06050955414012739	0.1464968152866242	0.10191082802547771	0.24522292993630573
enz_3	0.4	0.07692307692307693	0.13230769230769232	0.12923076923076923	0.26153846153846155
enz_4	0.39692307692307693	0.07384615384615385	0.13230769230769232	0.13538461538461538	0.26153846153846155
enz_5	0.39384615384615385	0.07384615384615385	0.13230769230769232	0.12923076923076923	0.27076923076923076
enz_6	0.4	0.07384615384615385	0.13230769230769232	0.13230769230769232	0.26153846153846155
enz_7	0.37	0.07	0.15	0.13666666666666666	0.2733333333333333
enz_8	0.39692307692307693	0.07692307692307693	0.14153846153846153	0.12923076923076923	0.2553846153846154
enz_9	0.403030303030303	0.0696969696969697	0.14545454545454545	0.13333333333333333	0.24848484848484848
enz_10	0.3871951219512195	0.07926829268292683	0.16463414634146342	0.125	0.24390243902439024
enz_11	0.3768996960486322	0.0729483282674772	0.14285714285714285	0.13069908814589665	0.2765957446808511
enz_12	0.35294117647058826	0.08359133126934984	0.14860681114551083	0.13312693498452013	0.28173374613003094
enz_13	0.3495440729483283	0.0729483282674772	0.15501519756838905	0.13069908814589665	0.2917933130699088
enz_14	0.3575757575757576	0.07272727272727272	0.15757575757575756	0.1303030303030303	0.2818181818181818
enz_15	0.3787878787878788	0.0696969696969697	0.14545454545454545	0.1393939393939394	0.26666666666666666
enz_16	0.375	0.06707317073170732	0.14939024390243902	0.12195121951219512	0.2865853658536585
enz_17	0.3768996960486322	0.07598784194528875	0.1337386018237082	0.14285714285714285	0.270516717325228
enz_18	0.36085626911314983	0.07339449541284404	0.15902140672782875	0.13149847094801223	0.27522935779816515
enz_19	0.36363636363636365	0.0696969696969697	0.1393939393939394	0.12727272727272726	0.3
enz_20	0.375	0.07621951219512195	0.1402439024390244	0.14329268292682926	0.2652439024390244
enz_21	0.3606060606060606	0.0696969696969697	0.14242424242424243	0.12727272727272726	0.3
enz_22	0.3746130030959752	0.07430340557275542	0.14551083591331268	0.13312693498452013	0.2724458204334365
enz_23	0.35331230283911674	0.08201892744479496	0.15141955835962145	0.13249211356466878	0.2807570977917981
