#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
thyme_enz_0	0.13647058823529412	0.021176470588235293	0.04941176470588235	0.05411764705882353	0.12	0.02823529411764706	0.004705882352941176	0.011764705882352941	0.004705882352941176	0.021176470588235293	0.05411764705882353	0.009411764705882352	0.018823529411764704	0.01411764705882353	0.04941176470588235	0.03529411764705882	0.011764705882352941	0.018823529411764704	0.009411764705882352	0.03529411764705882	0.12705882352941175	0.023529411764705882	0.047058823529411764	0.02823529411764706	0.06588235294117648
thyme_enz_1	0.16985645933014354	0.019138755980861243	0.06220095693779904	0.05502392344497608	0.09090909090909091	0.028708133971291867	0.009569377990430622	0.011961722488038277	0.0023923444976076554	0.019138755980861243	0.050239234449760764	0.014354066985645933	0.01674641148325359	0.01674641148325359	0.05502392344497608	0.03349282296650718	0.011961722488038277	0.0215311004784689	0.007177033492822967	0.03588516746411483	0.11244019138755981	0.019138755980861243	0.04066985645933014	0.028708133971291867	0.06698564593301436
thyme_enz_2	0.13705583756345177	0.017766497461928935	0.06345177664974619	0.04568527918781726	0.11928934010152284	0.030456852791878174	0.0025380710659898475	0.01015228426395939	0.005076142131979695	0.012690355329949238	0.06091370558375635	0.012690355329949238	0.027918781725888325	0.01015228426395939	0.04314720812182741	0.04314720812182741	0.007614213197969543	0.017766497461928935	0.012690355329949238	0.030456852791878174	0.1116751269035533	0.02030456852791878	0.03553299492385787	0.03807106598984772	0.08375634517766498
thyme_enz_3	0.10695187165775401	0.029411764705882353	0.053475935828877004	0.058823529411764705	0.10427807486631016	0.034759358288770054	0.00267379679144385	0.0106951871657754	0.0	0.0213903743315508	0.058823529411764705	0.008021390374331552	0.026737967914438502	0.026737967914438502	0.034759358288770054	0.06951871657754011	0.0053475935828877	0.00267379679144385	0.0374331550802139	0.029411764705882353	0.08021390374331551	0.02406417112299465	0.06417112299465241	0.0213903743315508	0.08823529411764706
thyme_enz_4	0.1388101983002833	0.0226628895184136	0.059490084985835696	0.056657223796033995	0.10198300283286119	0.039660056657223795	0.0056657223796034	0.014164305949008499	0.0056657223796034	0.014164305949008499	0.06232294617563739	0.0169971671388102	0.019830028328611898	0.0226628895184136	0.036827195467422094	0.036827195467422094	0.014164305949008499	0.0226628895184136	0.0169971671388102	0.042492917847025496	0.09915014164305949	0.019830028328611898	0.042492917847025496	0.031161473087818695	0.056657223796033995
thyme_enz_5	0.1518987341772152	0.030379746835443037	0.04810126582278481	0.05063291139240506	0.10632911392405063	0.0379746835443038	0.002531645569620253	0.015189873417721518	0.002531645569620253	0.020253164556962026	0.05063291139240506	0.005063291139240506	0.020253164556962026	0.010126582278481013	0.05063291139240506	0.04556962025316456	0.005063291139240506	0.007594936708860759	0.015189873417721518	0.0379746835443038	0.09873417721518987	0.035443037974683546	0.04556962025316456	0.03291139240506329	0.07341772151898734
thyme_enz_6	0.09090909090909091	0.02406417112299465	0.05614973262032086	0.05080213903743316	0.11229946524064172	0.03208556149732621	0.0	0.0106951871657754	0.0053475935828877	0.01871657754010695	0.06417112299465241	0.008021390374331552	0.03208556149732621	0.0213903743315508	0.029411764705882353	0.05614973262032086	0.013368983957219251	0.008021390374331552	0.016042780748663103	0.034759358288770054	0.08823529411764706	0.0213903743315508	0.05080213903743316	0.034759358288770054	0.12032085561497326
thyme_enz_7	0.11267605633802817	0.014084507042253521	0.06338028169014084	0.07746478873239436	0.1056338028169014	0.02112676056338028	0.007042253521126761	0.014084507042253521	0.0	0.007042253521126761	0.056338028169014086	0.014084507042253521	0.02112676056338028	0.02112676056338028	0.04225352112676056	0.07042253521126761	0.007042253521126761	0.014084507042253521	0.04929577464788732	0.04225352112676056	0.1056338028169014	0.007042253521126761	0.04225352112676056	0.035211267605633804	0.04929577464788732
thyme_enz_8	0.16141732283464566	0.04330708661417323	0.023622047244094488	0.027559055118110236	0.1377952755905512	0.04330708661417323	0.015748031496062992	0.003937007874015748	0.007874015748031496	0.03543307086614173	0.031496062992125984	0.003937007874015748	0.011811023622047244	0.007874015748031496	0.03543307086614173	0.031496062992125984	0.007874015748031496	0.015748031496062992	0.007874015748031496	0.007874015748031496	0.1220472440944882	0.03543307086614173	0.03543307086614173	0.023622047244094488	0.1220472440944882
thyme_enz_9	0.14146341463414633	0.01707317073170732	0.04878048780487805	0.06341463414634146	0.11707317073170732	0.036585365853658534	0.004878048780487805	0.00975609756097561	0.0024390243902439024	0.014634146341463415	0.05365853658536585	0.007317073170731708	0.01707317073170732	0.00975609756097561	0.046341463414634146	0.04390243902439024	0.014634146341463415	0.012195121951219513	0.007317073170731708	0.03414634146341464	0.10975609756097561	0.024390243902439025	0.046341463414634146	0.02926829268292683	0.08780487804878048
