pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
-0.06737647085058371,0.2079042658480007,0.008597230809230371,-0.08251568666193654,-0.03738925018717296,0.05801388384617464,0.11881074856087555,-0.5483795327162682,0.3542173699555436,0.09057854347257127,-0.23404387457828224,0.058316144730769924,0.3394405391867276,-0.03912828610516767,-0.2695417369486809,-0.0034186120564287346,0.19124519468992676,-0.36048316836352295,0.20744256536650077,0.007710132001722114,0.8871978128270473,2.2387994153173905,1.672788310706754,3.1079246529967675,1.5714693192116223,1.094131208532417,1.7960694013995602,1.837008137801404,1.6763138879431378,2.2550970401187276,1.981612275896832,1.7246900794366333,1.8408716583802056,2.3300461751400134,1.7343023491449725,0.963576458199349,1.1800013004564185,4.104152118234424,1.9711736602789989,1.6157053491477704
-0.11135631629386127,0.22932724016779454,-0.024761697947670778,-0.08440949973244621,0.06687527742156994,-0.033875143629699365,0.1296455937271573,-0.564180547704889,0.402953826754436,0.0457330208163184,-0.2612468241614663,0.05239861917214162,0.3996711739084071,-0.04579791942581011,-0.303287242278132,-0.03767050672708959,0.15253029123719258,-0.27299143894956485,0.27253526938655337,-0.01209317574094101,0.8969800509289247,2.200250448128972,1.78966032463551,3.0188638266331616,2.421583620100026,1.1247949247267794,1.902010061291014,1.7592731540343973,1.4702347078587774,2.1772341834006546,2.0246655550808446,1.9139048523122704,1.584595015612472,2.3059728248637055,1.9159493040446536,0.9160089935481934,0.9950806346106524,4.8099235756129035,1.9989248457006097,1.5805807319333223
-0.07252204735575493,0.23302531896034895,0.053717499226494284,0.05083719197877531,-0.030340379836694523,0.0873342948765847,0.36343969811091137,-0.5086759557565024,0.30291783216069934,0.0991275563324751,-0.22715586761430265,0.20357689649970834,0.09408487944795557,-0.1264088571479096,-0.28030152521072704,0.04835199354769917,0.14482015550092975,-0.4225015011583511,-0.028284793481665908,0.014957610919326146,1.0367004302233975,2.5229290221914,1.7289296319973169,2.4844486824334333,1.488946014849725,1.23445864771947,2.2112378232269876,1.884785198537064,1.447478268643017,2.0148799715280767,1.890009575572528,1.4151632622008221,1.4760326834488453,1.9647249375805345,1.9699225538399312,0.8729337291752512,1.0844591164599386,3.279490143222873,1.8125588633288143,1.602206778780374
0.09669697876757713,0.3152328306640079,-0.1905873820181182,-0.08159307725505278,-0.14868231176783303,0.02888463423684746,0.1714187402107399,-0.4215919186443586,0.061502735014569564,0.0460665654347388,-0.03273167205786907,0.13340417035963825,0.3660810023724347,-0.010834949107471473,-0.33530934488403435,0.048986798059795396,0.21384145828672013,-0.34998680289848494,0.06977743274612001,0.01942411248003297,0.9614490875783333,2.8475975378687206,1.5606226007769972,2.5178569711969745,1.6696494926423864,1.1045680795649675,2.078330795110568,2.183228906351619,1.3969298624124848,2.3075390788010366,1.7316419852168812,1.545615801449683,1.7176989254032065,1.8104980476104369,2.2568683338148454,0.7819725106737372,1.149872034290387,3.4426985490726523,2.000421746175546,1.6805014644885432
-0.0562634166315454,0.21593800731096519,-0.02943268935801561,0.038657053784481435,-0.1994883680996709,-0.03262116541627494,0.2491864654764619,-0.4950856888226138,0.2081598200942079,0.1305402068110749,-0.1313166662908611,0.14869937141873998,0.2695707531225979,0.07557458516318451,-0.1498050771632624,-0.023944387754287866,0.1655178102014565,-0.4824930051359712,0.03359076143165732,0.06501562985767528,1.2106300605134142,2.5541766238566894,1.6749276203660275,2.8674816109602506,0.9546179573280642,0.9980777682517624,2.0357765446407976,2.203964287166078,1.316461058801511,2.250763801543258,1.8753513834058648,1.6745719886636095,1.561568825626407,1.912936160362648,2.019537679576134,0.7737856036515199,1.128826237245056,3.089606301334229,1.949477966166228,1.6762315465054032
0.004118957758932147,0.2119918369574377,0.021391810723724005,0.036533699022258934,-0.23196026770701006,0.044386767493032456,0.29783048787493854,-0.4000442926959801,0.3207627253641637,0.1533141069585968,-0.10286672818757107,0.1431375019401902,0.10940566500510067,-0.057379511785335485,-0.3956015581978405,0.07762025599748686,0.19929272383230834,-0.5153625648479943,0.03595811024258534,0.04747027425097587,1.1217889142463553,2.2892705622803886,1.7438703182132826,2.5566092835034,1.3964886448372409,1.0208390743920364,2.274061368826355,2.0893907804394694,1.6211340617575802,2.1804627021905403,1.8850179472339048,1.5407566036528624,1.4789909136662918,2.181662636721581,1.8445805067053729,0.9687011837242768,1.1490282925724162,2.940777127481081,2.218826037620168,1.6693004058990957
-0.02164845782227225,0.24561028645560465,0.00879362757421179,0.03544972671152095,-0.24332311235878784,0.021887667788604983,0.2861582990768291,-0.4891881626008835,0.2212445000166809,0.12511056213963362,-0.11325970858912256,0.1718735829119968,0.15394798046406397,0.007661534766227812,-0.18416842759354787,0.026685073412737362,0.13043861767215992,-0.4837377890256618,0.07625067373454188,0.024213525265462048,1.0495064925137887,2.3641066326088342,1.7796654405408716,2.65580719795704,1.0559699452104991,1.1424267203705565,2.4605396787055764,1.9701606650418455,1.25483794308818,2.205885508371982,1.8592426576138097,1.7032450950588105,1.5781147791597445,2.29909715403078,2.179705364294996,0.9385351614854036,1.0778977457964387,3.104566477959153,2.4354047462699806,1.6969401398303015
-0.02164845782227225,0.24561028645560465,0.00879362757421179,0.03544972671152095,-0.24332311235878784,0.021887667788604983,0.2861582990768291,-0.4891881626008835,0.2212445000166809,0.12511056213963362,-0.11325970858912256,0.1718735829119968,0.15394798046406397,0.007661534766227812,-0.18416842759354787,0.026685073412737362,0.13043861767215992,-0.4837377890256618,0.07625067373454188,0.024213525265462048,1.0495064925137887,2.3641066326088342,1.7796654405408716,2.65580719795704,1.0559699452104991,1.1424267203705565,2.4605396787055764,1.9701606650418455,1.25483794308818,2.205885508371982,1.8592426576138097,1.7032450950588105,1.5781147791597445,2.29909715403078,2.179705364294996,0.9385351614854036,1.0778977457964387,3.104566477959153,2.4354047462699806,1.6969401398303015
0.0831700404060483,0.17211871479925006,-0.030089648449756617,-0.1210583797714086,-0.04871948722502695,0.022381664492750336,0.019399056219757477,-0.2615667646180976,0.2920518146818329,-0.10448266447965517,-0.12198740491155742,-0.10241821174474568,0.1447075207363598,0.026159393069654688,-0.5803322740613772,0.2518878203115363,0.2362464541374888,-0.000956103188267942,0.21195918737837424,-0.08847072778316016,1.0322010932629044,2.5529064961417185,1.5554929279007688,3.250634050628525,1.2294213899929418,1.2626026684878178,2.3118358316714946,2.9457722583708774,1.7635539683106896,2.2612061669084635,2.1705152877117295,1.5514071426418499,2.0591722832385093,2.265786034079976,2.427722566308004,1.0676114265713577,1.3468409311319407,3.447236465714276,1.794515691259721,1.6844237724465922
0.021649200263175808,0.1670221401164969,0.06878480740309043,0.017129663955385732,-0.13411470901322414,0.0686549945643778,0.2613504886000121,-0.35971202381472883,0.2684832570410421,0.06592927838954965,-0.16785853626891803,0.1200090434749632,0.16804952134537873,-0.1059263711852459,-0.37833063257822735,0.11397297750840135,0.16014432902943782,-0.38341693883890215,0.04573562674812858,-0.0175561167401932,1.1877784859957214,2.473846798951658,1.636213839187602,2.6044327183669527,1.4637274080466043,1.2336003935223536,2.0002648747827125,2.1586142144892633,1.8413459874651104,2.2426576063072123,1.8954181282029323,1.63525746146867,1.5139540962895077,2.2444479737054404,1.9513912996759797,1.1361960746980737,1.2003676332921747,2.651458651922396,1.9162520870141035,1.654206951177864
