#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
thyme_enz_0	0.11214953271028037	0.037383177570093455	0.056074766355140186	0.09345794392523364	0.08411214953271028	0.037383177570093455	0.0	0.009345794392523364	0.0	0.04672897196261682	0.06542056074766354	0.009345794392523364	0.04672897196261682	0.018691588785046728	0.018691588785046728	0.08411214953271028	0.009345794392523364	0.0	0.018691588785046728	0.028037383177570093	0.08411214953271028	0.037383177570093455	0.04672897196261682	0.009345794392523364	0.04672897196261682
thyme_enz_1	0.11214953271028037	0.037383177570093455	0.06542056074766354	0.08411214953271028	0.07476635514018691	0.037383177570093455	0.0	0.009345794392523364	0.0	0.04672897196261682	0.06542056074766354	0.018691588785046728	0.04672897196261682	0.018691588785046728	0.018691588785046728	0.08411214953271028	0.009345794392523364	0.0	0.028037383177570093	0.028037383177570093	0.07476635514018691	0.028037383177570093	0.04672897196261682	0.018691588785046728	0.04672897196261682
thyme_enz_2	0.08629441624365482	0.015228426395939087	0.04568527918781726	0.04060913705583756	0.1218274111675127	0.030456852791878174	0.0	0.01015228426395939	0.005076142131979695	0.02030456852791878	0.07614213197969544	0.005076142131979695	0.04060913705583756	0.04060913705583756	0.005076142131979695	0.06598984771573604	0.02030456852791878	0.005076142131979695	0.025380710659898477	0.04568527918781726	0.04568527918781726	0.025380710659898477	0.07106598984771574	0.050761421319796954	0.10152284263959391
thyme_enz_3	0.11578947368421053	0.042105263157894736	0.07368421052631578	0.031578947368421054	0.09473684210526316	0.06315789473684211	0.0	0.010526315789473684	0.0	0.042105263157894736	0.09473684210526316	0.031578947368421054	0.031578947368421054	0.031578947368421054	0.0	0.05263157894736842	0.031578947368421054	0.0	0.021052631578947368	0.021052631578947368	0.021052631578947368	0.010526315789473684	0.07368421052631578	0.042105263157894736	0.06315789473684211
thyme_enz_4	0.125	0.025	0.041666666666666664	0.075	0.1	0.041666666666666664	0.0	0.0	0.0	0.03333333333333333	0.08333333333333333	0.016666666666666666	0.03333333333333333	0.025	0.008333333333333333	0.06666666666666667	0.025	0.008333333333333333	0.041666666666666664	0.025	0.05	0.008333333333333333	0.08333333333333333	0.025	0.058333333333333334
thyme_enz_5	0.0945945945945946	0.04054054054054054	0.04054054054054054	0.07657657657657657	0.09009009009009009	0.04504504504504504	0.0	0.009009009009009009	0.0	0.03153153153153153	0.05855855855855856	0.013513513513513514	0.036036036036036036	0.02702702702702703	0.02252252252252252	0.06756756756756757	0.02252252252252252	0.0045045045045045045	0.02702702702702703	0.036036036036036036	0.07207207207207207	0.009009009009009009	0.06756756756756757	0.02702702702702703	0.08108108108108109
thyme_enz_6	0.10067114093959731	0.026845637583892617	0.03355704697986577	0.08053691275167785	0.10067114093959731	0.03355704697986577	0.0	0.006711409395973154	0.0	0.03355704697986577	0.06040268456375839	0.006711409395973154	0.03355704697986577	0.03355704697986577	0.013422818791946308	0.08053691275167785	0.020134228187919462	0.0	0.03355704697986577	0.04697986577181208	0.06040268456375839	0.020134228187919462	0.0738255033557047	0.03355704697986577	0.06711409395973154
thyme_enz_7	0.10067114093959731	0.026845637583892617	0.03355704697986577	0.08053691275167785	0.10067114093959731	0.03355704697986577	0.0	0.006711409395973154	0.0	0.03355704697986577	0.06040268456375839	0.006711409395973154	0.03355704697986577	0.03355704697986577	0.013422818791946308	0.08053691275167785	0.020134228187919462	0.0	0.03355704697986577	0.04697986577181208	0.06040268456375839	0.020134228187919462	0.0738255033557047	0.03355704697986577	0.06711409395973154
thyme_enz_8	0.13414634146341464	0.04878048780487805	0.04878048780487805	0.06097560975609756	0.12195121951219512	0.024390243902439025	0.0	0.012195121951219513	0.012195121951219513	0.036585365853658534	0.04878048780487805	0.012195121951219513	0.012195121951219513	0.0	0.024390243902439025	0.08536585365853659	0.0	0.0	0.0	0.024390243902439025	0.10975609756097561	0.024390243902439025	0.036585365853658534	0.036585365853658534	0.08536585365853659
thyme_enz_9	0.10869565217391304	0.036231884057971016	0.04710144927536232	0.050724637681159424	0.11594202898550725	0.04710144927536232	0.0	0.010869565217391304	0.0036231884057971015	0.014492753623188406	0.05434782608695652	0.010869565217391304	0.025362318840579712	0.021739130434782608	0.036231884057971016	0.06521739130434782	0.007246376811594203	0.0036231884057971015	0.028985507246376812	0.03260869565217391	0.07971014492753623	0.021739130434782608	0.06521739130434782	0.03260869565217391	0.07971014492753623
