rpssm0,rpssm1,rpssm2,rpssm3,rpssm4,rpssm5,rpssm6,rpssm7,rpssm8,rpssm9,rpssm10,rpssm11,rpssm12,rpssm13,rpssm14,rpssm15,rpssm16,rpssm17,rpssm18,rpssm19,rpssm20,rpssm21,rpssm22,rpssm23,rpssm24,rpssm25,rpssm26,rpssm27,rpssm28,rpssm29,rpssm30,rpssm31,rpssm32,rpssm33,rpssm34,rpssm35,rpssm36,rpssm37,rpssm38,rpssm39,rpssm40,rpssm41,rpssm42,rpssm43,rpssm44,rpssm45,rpssm46,rpssm47,rpssm48,rpssm49,rpssm50,rpssm51,rpssm52,rpssm53,rpssm54,rpssm55,rpssm56,rpssm57,rpssm58,rpssm59,rpssm60,rpssm61,rpssm62,rpssm63,rpssm64,rpssm65,rpssm66,rpssm67,rpssm68,rpssm69,rpssm70,rpssm71,rpssm72,rpssm73,rpssm74,rpssm75,rpssm76,rpssm77,rpssm78,rpssm79,rpssm80,rpssm81,rpssm82,rpssm83,rpssm84,rpssm85,rpssm86,rpssm87,rpssm88,rpssm89,rpssm90,rpssm91,rpssm92,rpssm93,rpssm94,rpssm95,rpssm96,rpssm97,rpssm98,rpssm99,rpssm100,rpssm101,rpssm102,rpssm103,rpssm104,rpssm105,rpssm106,rpssm107,rpssm108,rpssm109
5.9640619848335055,6.128832838773501,7.0574925816023715,4.925321463897137,5.365356083086056,6.017969007583263,6.994188921859549,5.791295746785368,6.442136498516327,8.081602373887238,6.718142103527856,6.174703264094955,6.813798219584569,4.352827233761952,4.803412462908013,5.686325420375867,6.706973293768546,5.997403560830859,6.390578635014836,8.249629080118694,7.205036267721729,7.208086053412463,7.491097922848666,5.055349488954831,5.663946587537091,6.474901088031657,7.123887240356084,6.854228486646885,6.901706231454005,8.766691394658753,4.362347510715465,4.5520112100230845,5.40253049785691,3.191394658753706,4.263806462248602,4.750906693043194,5.654261457303005,5.284207055720409,5.284207055720409,6.478569073524571,5.176104516979891,5.366097922848665,6.635756676557864,4.732649192218927,5.212908011869437,6.13884767556875,7.291543026706229,5.97959940652819,6.673961424332344,7.709569732937685,6.111605670952858,5.827151335311579,6.368570722057376,5.015825914935712,6.32826409495549,6.686119353775144,8.171241345202768,6.315034619188929,6.728486646884279,7.085064292779428,6.899769205407193,6.629080118694361,7.538204747774484,6.042367293109139,7.297106824925818,8.073689416419388,8.668026706231457,8.04154302670623,8.249258160237389,7.427299703264095,5.813715792944284,6.784124629080119,7.551557863501484,4.871249587866802,5.498887240356084,5.8293768545994125,7.04413946587537,5.976261127596439,6.127596439169141,7.897626112759645,5.608473458621834,7.043768545994065,8.354228486646885,5.591823277283219,5.92173590504451,5.960435212660738,7.03820474777448,6.678041543026707,6.043026706231454,7.183976261127596,7.560501153972966,8.276706231454005,8.573813056379821,6.243158588855926,7.472181008902076,7.048961424332343,8.035237388724035,7.863501483679525,6.563798219584569,5.232937685459942,6.732577251808022,5.690819649171941,7.363391075242458,3.589670646452626,5.494820296908365,7.210220619414974,8.671378803263194,6.270403697349541,7.928792759357182,10.305066349217457
5.043119762097872,4.942450662341181,5.50571100297378,4.577994052446615,4.782576371992437,4.887942687212767,6.008346850500133,5.164774263314416,5.438091376047587,7.30913760475804,5.15467018113004,4.563260340632604,5.295012165450122,3.6168221140848886,3.755170316301703,3.95853609083536,4.818734793187347,5.014902676399027,5.03558394160584,6.677919708029196,5.316876182752096,5.347323600973236,5.7372262773722635,4.098168423898352,4.275851581508515,4.496654501216548,5.197080291970803,5.4735401459854005,5.546532846715329,7.126824817518248,4.075966477426338,3.736043525277103,4.382434441741012,2.357529061908621,3.5193971343606374,3.5979994593133307,4.329109218707764,4.615301432819687,4.250337929170048,5.7410110840767805,4.682650716409845,4.309610705596108,5.139902676399027,3.948127872397951,4.339111922141119,4.752534468775348,5.985401459854015,5.1122262773722635,5.081812652068128,7.2046836982968365,4.977291159772919,4.137097864287646,4.681704514733717,3.9309272776426094,4.716477426331441,4.81751824817519,6.050114895917819,4.892673695593412,5.0638010273046845,6.277101919437685,5.974013246823465,4.872262773722627,5.72749391727494,4.768687483103547,5.594586374695864,5.858982157339823,6.360097323600973,6.53132603406326,6.261253041362529,6.77220194647202,4.834009191673433,5.365267639902676,5.950425790754258,4.361043525277105,4.493309002433089,4.68694241686943,5.649330900243309,4.822384428223844,5.5012165450121655,7.659367396593675,5.25615031089484,5.350669099756691,6.233880778588807,4.204109218707762,4.4872262773722635,4.311030008110304,5.421836982968371,5.699513381995133,4.519464720194647,6.222627737226277,6.962962962962952,6.9187956204379555,7.269160583941605,5.5483914571505855,6.262165450121654,5.814274128142741,6.506995133819953,7.532846715328467,6.065693430656936,5.929440389294403,5.466438348990899,4.473635297860306,5.3937738594589515,2.830900912223371,4.333997077952684,4.897424618510499,6.249368166179662,4.9489761051937124,5.980653218965033,9.496394570647581
7.181931132410373,7.366214057507987,8.761182108626189,6.443201987930427,8.08493077742279,7.925630102946392,9.392971246006375,7.305111821086272,8.32055378061768,9.624600638977633,8.050230741924025,7.854233226837063,9.159744408945686,6.060347887823928,6.896166134185304,7.351437699680519,8.884185303514377,7.404153354632589,8.503194888178914,10.766773162939296,8.322594959176419,9.214456869009584,9.978434504792332,6.972222222222218,7.850638977635782,8.40974440894568,9.388178913738017,8.456070287539935,9.329872204472846,11.831469648562301,5.2873624423145245,6.487264820731279,7.638356407525736,4.311146609868659,5.607472488462905,6.122293219737319,7.479410720624783,6.650869719559815,6.657791977280798,8.855342563010284,7.727680156194531,7.792332268370607,9.402955271565498,6.631301029463973,7.855031948881789,8.964989350372733,10.74321086261981,8.587460063897764,8.921325878594251,11.073083067092654,8.050230741924029,7.896565495207666,8.713258785942482,6.882676606318778,8.770234291799786,8.668264110756123,10.853567625133111,8.229499467518632,8.549520766773155,9.52555910543131,8.760161519346816,8.995207667731629,10.32468051118211,8.509362797302094,10.132188498402558,10.704605963791256,11.698482428115016,10.402156549520766,10.67052715654952,10.505990415335463,6.766950656727019,8.378993610223642,9.650958466453677,6.107738729144484,7.1573482428115005,7.494675186368477,9.014376996805112,7.279552715654952,7.517571884984026,10.145367412140574,7.574724884629038,9.755990415335463,11.331469648562303,7.42137025204118,7.534345047923321,7.414270500532485,9.196485623003193,8.667731629392971,7.634185303514376,9.111821086261982,9.083244586439466,11.021166134185304,11.777156549520765,8.523074192403266,9.649361022364218,8.806709265175716,10.277955271565498,9.624600638977636,8.012779552715655,7.225239616613417,8.151144288026117,7.654450991926654,9.951204917035176,5.080557696728732,8.175435616049347,10.226680370175057,12.032607813704406,7.84514584770176,11.045275670412606,13.830266947949214
6.187223921168885,6.1180343187223984,6.650781515460415,4.924226979272854,5.985134216785599,6.319911654774049,7.250934420659198,6.155113829425767,6.102616377845745,8.849303431872233,6.386807679238876,5.470183486238531,6.374235474006116,4.123640842677539,4.8681192660550465,5.214534488617056,6.075305810397554,6.089831804281345,6.060779816513762,8.505733944954128,6.419427454977919,6.483180428134556,6.869648318042813,4.661867142371733,5.277905198776758,5.6854825008494725,6.408639143730888,6.58065749235474,6.472094801223242,8.975152905198776,4.612979952429492,4.427582398912676,5.171338769962625,2.9972816853550777,4.036782195039078,4.511552837240912,5.177200135915736,5.190451919809722,5.042133876996266,6.92541624193001,5.6157832144070685,5.492737003058104,6.45565749235474,4.694614339109756,5.207186544342509,6.5403499830105405,7.442660550458717,6.295871559633028,6.260703363914373,8.87691131498471,6.137954468229709,5.509641522256206,6.097434590553865,4.887529731566434,6.198352021746526,6.776588515120632,7.939177709819906,6.139483520217472,6.39789330615019,7.749065579340808,7.029519198097181,6.0244648318042815,7.017966360856269,5.844334012912,7.013379204892967,7.905156303092077,7.982033639143731,7.817660550458717,7.582186544342509,7.988914373088685,5.665477404009523,6.660168195718655,7.146024464831805,4.891097519537888,5.321865443425076,5.741420319401976,6.698776758409785,5.685015290519877,5.967889908256881,9.54434250764526,5.812776078831133,6.730504587155964,7.601681957186544,5.132178049609246,5.311162079510703,5.431022765885154,6.496941896024464,6.368501529051988,5.1651376146788985,7.490825688073394,8.361705742439682,8.664755351681956,8.763761467889907,6.676010873258584,7.783639143730887,7.346924906557939,7.9724770642201825,9.085626911314986,6.811926605504588,6.467889908256881,6.775041931059555,5.39053902067222,6.599770876710295,3.143671714918372,5.488007045657344,6.642572831978312,7.718759295062477,6.035395597858413,6.506460068411664,11.049142995240928
6.0358477743798895,5.907874617737009,6.4840723751274245,4.680088345225962,5.849388379204899,6.125382262996953,7.054408766564732,5.651376146788996,6.111620795107042,8.563710499490305,6.3210159700985455,5.363532110091743,6.270259938837921,3.915817193340127,4.898318042813456,5.076027862725111,5.865061162079511,5.772935779816514,6.152140672782874,8.083333333333334,6.4489466530751,6.2931957186544345,6.674694189602446,4.4744308528712216,5.388379204892967,5.787546721032965,6.365061162079511,6.127675840978593,6.552752293577981,8.603211009174313,4.300373768263674,4.0996856948691835,4.875679578661233,2.7940876656472966,4.051902820251441,4.352191641182474,5.045404349303434,4.524125042473665,4.996602106693849,6.729018008834525,5.4595225959904905,5.2782874617737,6.283639143730888,4.541581719334015,5.147935779816514,6.185992184845404,7.20565749235474,5.235091743119265,6.22591743119266,8.366590214067278,6.007815154604155,5.27518688413184,5.949243968739387,4.699286442405712,5.943510023785259,6.403839619435952,7.667388718994226,5.472816853550803,6.260278627251113,7.355589534488618,6.740613319741763,5.702599388379205,6.880733944954128,5.66874787631669,6.995030581039755,7.664330615018688,7.855504587155963,6.994266055045872,7.560015290519878,7.758792048929663,5.225450220863069,5.906345565749237,6.394877675840978,4.19588854909956,4.857033639143731,5.335711858647643,6.0493119266055055,4.660550458715596,5.542813455657491,8.874617737003058,5.6642881413523645,6.536314984709479,7.483562691131496,5.148487937478769,5.4181957186544345,5.365783214407076,6.465214067278287,5.753822629969419,5.155963302752292,7.166666666666665,8.072035338090375,8.571483180428135,8.928516819571865,6.4420659191301475,7.4090214067278275,6.99269452939178,7.910168195718654,8.389908256880732,6.574923547400612,6.3348623853211015,6.604848304580603,5.202741578673399,6.463219437834623,2.9496785973957196,5.43264565362879,6.350122281710621,7.53424068634741,5.169160841760861,6.34529298036883,10.192853955978585
6.045701664967729,6.091021066938506,6.6593187223921175,4.922867821950392,5.9934165817193366,6.436799184505616,7.223666326877336,5.757560312606189,6.124532789670416,8.839619435949707,6.562138973836227,5.684250764525993,6.553516819571866,4.296593611960584,5.0,5.350959904858993,6.1808103975535165,5.929281345565748,6.233562691131499,8.686162079510702,6.634514101257222,6.772171253822629,7.01605504587156,4.814942235813799,5.514525993883792,5.963090383961949,6.576070336391436,6.429281345565748,6.702981651376147,9.141819571865446,4.478083588175334,4.507772680937824,5.217252803261977,3.014441046551137,4.2042558613659535,4.606184165817196,5.266309887869528,4.9592252803262,5.079510703363916,7.031090723751282,5.4900186884131905,5.450305810397554,6.473241590214068,4.780538566089031,5.273700305810396,6.552030241250432,7.485856269113149,5.726681957186544,6.370412844036696,8.515672782874617,6.14797825348285,5.583885490995585,6.264313625552164,4.990825688073399,6.228380903839627,6.858817533129464,7.990231056744819,5.853380903839629,6.46907917091404,7.5083248386000685,6.868076792388726,6.087538226299694,7.116590214067277,5.910890248046215,7.108180428134556,8.075857968059802,8.146788990825687,7.198012232415902,7.872324159021407,7.777522935779816,5.535507985049279,6.449159021406728,7.014908256880733,4.6104315324498835,5.110474006116208,5.63268773360517,6.378440366972478,5.2140672782874615,5.798165137614679,9.197247706422017,5.797485558953453,6.724388379204893,7.791666666666669,5.346415222562013,5.41934250764526,5.673462453278972,6.626146788990825,6.0244648318042815,5.333333333333332,7.536697247706421,8.284743459055386,8.927752293577983,9.31307339449541,6.7164458036017765,7.575305810397554,7.033299354400277,8.01605504587156,8.889908256880732,6.8868501529052,6.3256880733944945,6.653578185934295,5.5886168017549025,6.7673167013682285,3.238346057241062,5.4926661957168355,6.777955416749279,7.779920806067814,5.6035748810232135,6.607515987507435,10.576433298631782
6.133197417601094,6.082568807339459,6.593527013251789,4.958205912334354,6.001019367991849,6.2524634726469674,7.180045871559639,5.927624872579006,6.149847094801232,8.637104994903154,6.34675501189263,5.613914373088685,6.568042813455657,4.083078491335372,4.902905198776758,5.188922867821951,6.034021406727828,5.908256880733944,6.042813455657493,8.31039755351682,6.478890587835546,6.629587155963304,7.053134556574924,4.6708715596330315,5.348241590214068,5.769580360176695,6.487767584097859,6.413990825688074,6.603593272171254,8.89105504587156,4.5103635745837565,4.317703024125041,5.12529731566429,2.8854909955827366,4.029221882432894,4.489976214746862,5.1781770302412555,4.8936459395175005,5.057764186204554,6.848793747876327,5.586306489976218,5.399847094801222,6.448776758409785,4.661060142711522,5.07262996941896,6.262317363234804,7.387996941896024,5.888379204892967,6.166666666666665,8.477064220183486,6.106184165817201,5.425925925925932,6.0831634386680316,4.8105674481821294,5.967720013591581,6.549949031600414,7.827174651715933,5.803092082908602,6.311756710839288,7.509514101257221,6.98921168875298,6.013761467889909,7.090978593272172,5.787716615698273,6.818807339449541,7.8247536527353025,7.985856269113149,7.327981651376147,7.626146788990824,7.772935779816515,5.473666326877341,6.215596330275228,6.910550458715596,4.580020387359837,5.085626911314985,5.527353041114513,6.384938837920489,5.269113149847096,5.883792048929664,9.036697247706421,5.825857968059812,6.507645259938838,7.551223241590215,5.128950050968404,5.394495412844036,5.434080869860692,6.693807339449541,6.010703363914373,5.166666666666665,7.32874617737003,8.061841658171934,8.49847094801223,8.795871559633028,6.436289500509689,7.3058103975535165,6.828066598708802,7.777905198776758,8.428134556574923,6.516819571865444,6.244648318042813,6.7167856434662,5.397122248661511,6.698540210440208,3.0316569171789167,5.401116801754905,6.51075645283892,7.687739347858424,5.533573765615705,6.404037775133846,10.544607004759069
7.613898179115569,7.731698253437381,8.781168710516532,6.281308063916764,7.729050538833145,7.822556670382765,9.21692679301374,7.247863247863246,8.06001486436269,10.163693794128575,8.584587513935325,8.008779264214047,9.289297658862877,6.0037625418060205,6.632107023411372,7.117289111854333,8.59489966555184,7.644230769230769,8.450250836120404,11.271321070234114,8.79417502787068,9.375836120401338,10.178093645484948,7.052257525083612,7.643812709030099,8.160209959122996,9.033026755852843,8.752926421404682,9.321488294314381,12.013795986622075,5.306949089557786,6.14548494983278,7.337095875139357,4.0353028613898205,5.059782608695657,5.9767744332961765,6.908305462653295,6.195094760312156,6.815496098104796,9.00390189520624,7.007385730211821,7.311454849498328,8.774247491638796,5.9967948717948785,6.908026755852841,8.945884429580081,10.053929765886288,7.663461538461537,8.742056856187292,10.920986622073581,7.69267930137496,7.976217019695283,8.771506874767743,6.470085470085475,8.097872538089929,8.895020438498705,10.347175771088809,7.837978446674103,8.617800074321806,9.559829059829056,8.45415273132665,8.881688963210703,10.133779264214047,7.957497212931992,8.85953177257525,10.296218877740614,10.507943143812707,10.038879598662207,10.443561872909699,9.831521739130434,6.75027870680045,8.232441471571905,9.383361204013376,6.015607580824975,6.613294314381271,7.035488665923449,8.46571906354515,7.123745819397993,7.921404682274247,10.64046822742475,6.980490523968787,9.214046822742475,10.94690635451505,7.211259754738018,6.81061872909699,7.39947974730584,8.398829431438127,7.968227424749164,7.34113712374582,9.284280936454849,9.339464882943139,11.521739130434783,11.998745819397994,8.110925306577474,9.405936454849499,8.60237829803047,9.544314381270901,10.055183946488292,8.274247491638796,7.297658862876254,8.496635802469125,7.699363888888877,10.124988888888883,4.558148148148142,7.402163888888885,9.935624691358028,11.357488888888886,7.3157666666666685,9.942222222222233,14.22382222222224
6.150034293552819,5.972565157750352,6.481567215363512,4.754801097393693,5.9326989026063135,5.99348422496571,6.815672153635121,5.768347050754462,6.41495198902607,8.377400548696844,6.542309670781905,5.68557098765432,6.5042438271604945,4.201260288065843,5.14621913580247,5.418167009602199,6.265817901234567,6.130787037037037,6.42091049382716,8.23881172839506,6.498842592592595,6.380015432098766,6.79128086419753,4.532278806584364,5.525077160493828,5.826860425240056,6.586805555555555,6.234953703703703,6.768904320987654,8.677854938271603,4.283093278463649,4.315500685871057,4.870284636488342,2.7997256515775013,4.257630315500686,4.602537722908094,5.381344307270235,4.871570644718793,4.759945130315502,6.974451303155011,5.549768518518522,5.57445987654321,6.29128086419753,4.6727109053498,5.346064814814815,6.645276063100139,7.295138888888889,5.994212962962963,6.361496913580247,8.542052469135802,6.014403292181076,5.670953360768179,6.070387517146784,4.935013717421126,6.350222908093282,6.883916323731148,7.974965706447185,6.0387517146776455,6.436385459533614,7.831961591220848,6.774176954732521,5.857253086419753,6.89429012345679,5.779835390946508,7.008487654320987,7.8012688614540515,7.811728395061728,7.496913580246914,7.890432098765434,7.983024691358024,5.703703703703708,6.50462962962963,6.84182098765432,4.620884773662552,5.506944444444445,5.91237997256516,6.680555555555555,5.675925925925926,5.976851851851852,8.87037037037037,5.88220164609054,6.9645061728395055,7.695216049382717,5.069958847736628,5.588734567901234,5.753429355281211,6.79320987654321,6.38425925925926,5.3734567901234565,7.325617283950618,8.117283950617278,8.527777777777777,8.585648148148147,6.475823045267492,8.097993827160494,7.423696844993147,8.399691358024691,8.552469135802468,6.949074074074073,6.8395061728395055,6.531023274161727,5.4563313609467485,6.49408284023669,3.0676618014464183,5.620132544378706,6.695180539118997,7.552246153846156,5.862305325443784,6.84538698224851,10.53032899408288
5.793481931779811,5.840214454576161,6.445584262073629,4.450523471800072,5.79968760553867,5.896149949341444,6.773091860857823,5.41151637960149,6.15417088821345,8.037656197230666,6.233113812901057,5.572568389057751,6.444148936170214,3.9389564336372858,4.928951367781155,5.34793988517393,6.10144376899696,5.569148936170214,6.128419452887537,7.746960486322188,6.298969942586971,6.460866261398176,6.899316109422492,4.537234042553194,5.441109422492401,5.853512326916586,6.371200607902735,5.996200607902735,6.727203647416412,8.388297872340427,4.131543397500846,4.063449848024317,4.800025329280651,2.668693009118541,3.9479483282674783,4.3534278959810875,5.173632218844989,4.590172239108413,4.65906788247214,6.832320162107397,5.4382809861533286,5.347644376899696,6.072568389057751,4.381712259371838,5.305091185410334,6.413289429246881,7.319528875379939,5.850303951367781,6.0782674772036485,8.319908814589665,5.857818304626822,5.406070584262074,5.871622762580214,4.665822357311719,6.145178993583257,6.61870989530564,7.764479905437344,5.894292468760561,6.1060452549814315,7.70989530563998,6.594056062141176,5.856762917933132,6.8772796352583585,5.578014184397169,6.906914893617021,7.570584262073619,7.847644376899696,7.2522796352583585,7.5729483282674765,7.898176291793313,5.140155352921315,6.130319148936169,6.771656534954408,4.436170212765957,5.350683890577508,5.679500168861875,6.392477203647416,5.054711246200608,5.814589665653496,8.422492401215806,5.6847348868625485,6.539133738601824,7.384118541033435,4.8581560283688,5.458586626139818,5.529044241810205,6.658434650455926,6.262917933130699,5.2416413373860165,7.30243161094225,7.957784532252613,8.38259878419453,8.41451367781155,6.085612968591692,8.06952887537994,7.357311719013851,8.381838905775075,7.838905775075987,6.6626139817629175,7.203647416413374,6.271095806550345,5.488533057851239,6.59371212121212,2.863672074278136,5.341278696051424,6.304590347923682,7.256898530762174,5.522580348943982,6.534949494949497,10.098888888888894
